epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,3.3933770656585693,0.03750000149011612,3.3754751682281494,0.05787036940455437,32,1e-05
2,3.361483335494995,0.0670103058218956,3.3408334255218506,0.08950617164373398,32,1e-05
3,3.3153083324432373,0.0871134027838707,3.2858810424804688,0.10532407462596893,32,1e-05
4,3.2578113079071045,0.11005154997110367,3.214569568634033,0.1280864179134369,32,1e-05
5,3.1917338371276855,0.12100515514612198,3.140005588531494,0.14660494029521942,32,1e-05
6,3.1294291019439697,0.13260309398174286,3.0781021118164062,0.15393517911434174,32,1e-05
7,3.073211908340454,0.14819587767124176,3.0223944187164307,0.1739969104528427,32,1e-05
8,3.038546085357666,0.15747421979904175,2.983752489089966,0.1805555522441864,32,1e-05
9,2.9889090061187744,0.17757731676101685,2.9419240951538086,0.19174382090568542,32,1e-05
10,2.947740316390991,0.18221649527549744,2.911633014678955,0.20679011940956116,32,1e-05
11,2.9013140201568604,0.1989690661430359,2.8758127689361572,0.21759259700775146,32,1e-05
12,2.8665874004364014,0.2121133953332901,2.8416194915771484,0.22839505970478058,32,1e-05
13,2.83732271194458,0.21791237592697144,2.8185536861419678,0.23379629850387573,32,1e-05
14,2.8020594120025635,0.2297680377960205,2.787909984588623,0.2434413582086563,32,1e-05
15,2.784569501876831,0.23505154252052307,2.7623088359832764,0.25462964177131653,32,1e-05
16,2.7346906661987305,0.2523195743560791,2.7332396507263184,0.2577160596847534,32,1e-05
17,2.7016665935516357,0.26030927896499634,2.7055866718292236,0.27584877610206604,32,1e-05
18,2.6806142330169678,0.26662370562553406,2.682504415512085,0.28125,32,1e-05
19,2.6400794982910156,0.2806701064109802,2.656769275665283,0.2878086566925049,32,1e-05
20,2.6179754734039307,0.2876288592815399,2.633462429046631,0.29398149251937866,32,1e-05
21,2.5886545181274414,0.29342782497406006,2.6121373176574707,0.297839492559433,32,1e-05
22,2.542809009552002,0.2993556559085846,2.585568428039551,0.3063271641731262,32,1e-05
23,2.5274429321289062,0.31159794330596924,2.5614960193634033,0.3155864179134369,32,1e-05
24,2.494666337966919,0.3233247399330139,2.5440444946289062,0.32175925374031067,32,1e-05
25,2.4429922103881836,0.3365979492664337,2.5179460048675537,0.3302469253540039,32,1e-05
26,2.4208638668060303,0.3431701064109802,2.5006306171417236,0.3337191343307495,32,1e-05
27,2.414724111557007,0.3509020507335663,2.4803693294525146,0.33564814925193787,32,1e-05
28,2.370478630065918,0.352963924407959,2.453416347503662,0.3441357910633087,32,1e-05
29,2.355933904647827,0.3573453724384308,2.43498158454895,0.35262346267700195,32,1e-05
30,2.3139235973358154,0.3710051476955414,2.413177013397217,0.3611111044883728,32,1e-05
