epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,3.194784641265869,0.11365979164838791,2.9140169620513916,0.1840277761220932,64,0.0001
2,2.7215027809143066,0.24884021282196045,2.642430543899536,0.2773919701576233,64,0.0001
3,2.3484303951263428,0.3511597812175751,2.3232107162475586,0.36342594027519226,64,0.0001
4,1.9588605165481567,0.46095362305641174,1.973369836807251,0.46373456716537476,64,0.0001
5,1.6374359130859375,0.5456185340881348,1.7669975757598877,0.5285493731498718,64,0.0001
6,1.3889172077178955,0.608505129814148,1.9220730066299438,0.5289351940155029,64,0.0001
7,1.2010799646377563,0.6613401770591736,1.803196907043457,0.5563271641731262,64,0.0001
8,1.051030158996582,0.7068299055099487,1.5411694049835205,0.613811731338501,64,0.0001
9,0.9272148013114929,0.7364690899848938,1.4212002754211426,0.6442901492118835,64,0.0001
10,0.8197544813156128,0.7635309100151062,1.2805403470993042,0.6705247163772583,64,0.0001
11,0.7241342067718506,0.7925257682800293,1.2567194700241089,0.6875,64,0.0001
12,0.6430853605270386,0.811211347579956,1.2517257928848267,0.7025462985038757,64,0.0001
13,0.5699766278266907,0.8342783451080322,1.290500283241272,0.7025462985038757,64,0.0001
14,0.5131514072418213,0.8481958508491516,1.347408652305603,0.6956018805503845,64,0.0001
15,0.4559634327888489,0.8632732033729553,1.3113480806350708,0.7245370149612427,64,0.0001
16,0.40911632776260376,0.8791236877441406,1.3197853565216064,0.7164351940155029,64,0.0001
17,0.3733005225658417,0.8884020447731018,1.4300864934921265,0.7214506268501282,64,0.0001
