epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,3.634761333465576,0.04033505171537399,3.3850481510162354,0.040123455226421356,32,0.0001
2,3.363243818283081,0.059278350323438644,3.2477352619171143,0.10262345522642136,32,0.0001
3,3.1391091346740723,0.10837628692388535,2.938774347305298,0.17785494029521942,32,0.0001
4,2.8745453357696533,0.17074742913246155,2.705000638961792,0.2287808656692505,32,0.0001
5,2.6208889484405518,0.24278350174427032,2.4277007579803467,0.30709877610206604,32,0.0001
6,2.371616840362549,0.30695876479148865,2.206808090209961,0.36651235818862915,32,0.0001
7,2.1288983821868896,0.38054123520851135,1.9571233987808228,0.43557098507881165,32,0.0001
8,1.9058213233947754,0.4402061998844147,1.7801010608673096,0.48032405972480774,32,0.0001
9,1.6969325542449951,0.49884021282196045,1.5838409662246704,0.542438268661499,32,0.0001
10,1.5158551931381226,0.548067033290863,1.490334153175354,0.5625,32,0.0001
11,1.3507829904556274,0.6018041372299194,1.4082176685333252,0.5748456716537476,32,0.0001
12,1.208685278892517,0.6373711228370667,1.3326539993286133,0.6076388955116272,32,0.0001
13,1.1037017107009888,0.6680412292480469,1.2884694337844849,0.6199845671653748,32,0.0001
14,0.9988478422164917,0.7009020447731018,1.1709574460983276,0.6439043283462524,32,0.0001
15,0.901884913444519,0.7274484634399414,1.1591328382492065,0.6612654328346252,32,0.0001
16,0.8289666771888733,0.7510309219360352,1.1272622346878052,0.6766975522041321,32,0.0001
17,0.7622053027153015,0.7654638886451721,1.0841501951217651,0.6782407164573669,32,0.0001
18,0.6872303485870361,0.7890464067459106,1.1103019714355469,0.6859567761421204,32,0.0001
19,0.6311545372009277,0.8039948344230652,1.0661845207214355,0.6948302388191223,32,0.0001
20,0.5855591893196106,0.8175257444381714,1.0663245916366577,0.6940586566925049,32,0.0001
21,0.5409437417984009,0.8282216787338257,1.0634974241256714,0.6948302388191223,32,0.0001
22,0.49700483679771423,0.8457474112510681,1.0861520767211914,0.7040895223617554,32,0.0001
23,0.463498592376709,0.8561855554580688,1.1030378341674805,0.7013888955116272,32,0.0001
24,0.4228437542915344,0.8666236996650696,1.1637567281723022,0.7025462985038757,32,0.0001
25,0.3940141499042511,0.8778350353240967,1.0632007122039795,0.720678985118866,32,0.0001
26,0.35699892044067383,0.8872422575950623,1.1184123754501343,0.7106481194496155,32,0.0001
27,0.32634469866752625,0.8953608274459839,1.0769853591918945,0.7245370149612427,32,0.0001
28,0.3142061233520508,0.9005154371261597,1.1309130191802979,0.7164351940155029,32,0.0001
29,0.2915097177028656,0.9079896807670593,1.1883305311203003,0.7148919701576233,32,0.0001
30,0.27014604210853577,0.9163659811019897,1.2717459201812744,0.7029321193695068,32,0.0001
