epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,3.5540413856506348,0.036726802587509155,3.397162437438965,0.04398148134350777,16,0.0001
2,3.3909807205200195,0.047422681003808975,3.3563218116760254,0.05825617164373398,16,0.0001
3,3.334132194519043,0.06597938388586044,3.2577402591705322,0.08912037312984467,16,0.0001
4,3.1939609050750732,0.10090205818414688,3.091646194458008,0.13734567165374756,16,0.0001
5,3.0212717056274414,0.14201031625270844,2.8855977058410645,0.1979166716337204,16,0.0001
6,2.8444840908050537,0.1831185519695282,2.690858840942383,0.23495370149612427,16,0.0001
7,2.705425500869751,0.21585051715373993,2.5599632263183594,0.27584877610206604,16,0.0001
8,2.567781448364258,0.2498711347579956,2.411761522293091,0.3020833432674408,16,0.0001
9,2.4374043941497803,0.28440722823143005,2.299513578414917,0.33449074625968933,16,0.0001
10,2.302276611328125,0.32242268323898315,2.1780483722686768,0.3719135820865631,16,0.0001
11,2.1658718585968018,0.36030927300453186,2.041276454925537,0.41473764181137085,16,0.0001
12,2.0426340103149414,0.38956186175346375,1.9327558279037476,0.4417438209056854,16,0.0001
13,1.9358211755752563,0.42280927300453186,1.8403018712997437,0.454089492559433,16,0.0001
14,1.8119944334030151,0.4594072103500366,1.7505379915237427,0.48765432834625244,16,0.0001
15,1.717854380607605,0.4864690601825714,1.6434836387634277,0.5142747163772583,16,0.0001
16,1.6198960542678833,0.5167526006698608,1.5713976621627808,0.5366512537002563,16,0.0001
17,1.5159595012664795,0.5436855554580688,1.5247092247009277,0.5439814925193787,16,0.0001
18,1.4389042854309082,0.5655927658081055,1.464063286781311,0.5609567761421204,16,0.0001
19,1.3665350675582886,0.5844072103500366,1.4001895189285278,0.5833333134651184,16,0.0001
20,1.2910804748535156,0.6095361113548279,1.363248586654663,0.5864197611808777,16,0.0001
21,1.2319283485412598,0.6327319741249084,1.326101303100586,0.6003086566925049,16,0.0001
22,1.1716395616531372,0.6403350234031677,1.3131351470947266,0.6045524477958679,16,0.0001
23,1.1133112907409668,0.6646907329559326,1.2568366527557373,0.6168981194496155,16,0.0001
24,1.0548874139785767,0.6755154728889465,1.230660080909729,0.6273148059844971,16,0.0001
25,1.0139358043670654,0.6896907091140747,1.2410869598388672,0.6222993731498718,16,0.0001
26,0.9719136357307434,0.7018041014671326,1.1832791566848755,0.6427469253540039,16,0.0001
27,0.9235027432441711,0.7193298935890198,1.1577357053756714,0.6527777910232544,16,0.0001
28,0.8859418034553528,0.7300257682800293,1.1621943712234497,0.6496913433074951,16,0.0001
29,0.8503903150558472,0.7409793734550476,1.115877628326416,0.6720678806304932,16,0.0001
30,0.811063289642334,0.751288652420044,1.1074652671813965,0.6743826866149902,16,0.0001
