epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,3.100938081741333,0.15670102834701538,2.6977596282958984,0.31828704476356506,32,0.0001
2,2.5383005142211914,0.3277061879634857,2.2899200916290283,0.4089506268501282,32,0.0001
3,2.1307003498077393,0.44536083936691284,2.0104527473449707,0.4926697611808777,32,0.0001
4,1.7657513618469238,0.5431700944900513,1.6757848262786865,0.5763888955116272,32,0.0001
5,1.4549325704574585,0.6219072341918945,1.41105318069458,0.6446759104728699,32,0.0001
6,1.2189468145370483,0.6811855435371399,1.2101240158081055,0.6979166865348816,32,0.0001
7,1.0629669427871704,0.7253866195678711,1.0945730209350586,0.7118055820465088,32,0.0001
8,0.891706645488739,0.7614690661430359,0.9626583456993103,0.751928985118866,32,0.0001
9,0.7858819365501404,0.7916237115859985,0.8902807235717773,0.7654321193695068,32,0.0001
10,0.6903124451637268,0.8157216310501099,0.8798570036888123,0.7689043283462524,32,0.0001
11,0.6004099249839783,0.833891749382019,0.8229381442070007,0.7897376418113708,32,0.0001
12,0.5391523241996765,0.8484535813331604,0.7493415474891663,0.8086419701576233,32,0.0001
13,0.476785808801651,0.8690721392631531,0.7623060941696167,0.8109567761421204,32,0.0001
14,0.4335286021232605,0.8757731914520264,0.7331754565238953,0.8148148059844971,32,0.0001
15,0.3949964642524719,0.8885309100151062,0.8016714453697205,0.8097993731498718,32,0.0001
16,0.35377317667007446,0.8953608274459839,0.7864592671394348,0.8121141791343689,32,0.0001
17,0.32820773124694824,0.9077319502830505,0.7630648016929626,0.8063271641731262,32,0.0001
18,0.30715760588645935,0.9115979671478271,0.7535253167152405,0.8283178806304932,32,0.0001
19,0.26485830545425415,0.924355685710907,0.6804547309875488,0.8445215821266174,32,0.0001
20,0.2545397877693176,0.9253866076469421,0.6246958374977112,0.8479938507080078,32,0.0001
21,0.2427210956811905,0.9295102953910828,0.7661735415458679,0.8279321193695068,32,0.0001
22,0.22136664390563965,0.9349226951599121,0.7823667526245117,0.8306326866149902,32,0.0001
23,0.20381785929203033,0.9407216310501099,0.6553710699081421,0.8537808656692505,32,0.0001
24,0.19159330427646637,0.9429123997688293,0.712933361530304,0.8499228358268738,32,0.0001
25,0.17483942210674286,0.9509020447731018,0.761001706123352,0.8491512537002563,32,0.0001
