epochs,loss,accuracy,val_loss,val_accuracy
1,3.0837223529815674,0.15889175236225128,2.239813804626465,0.34220677614212036
2,1.7117767333984375,0.5064433217048645,1.1681700944900513,0.6662808656692505
3,1.080717921257019,0.6771907210350037,1.0632367134094238,0.7237654328346252
4,0.7730811834335327,0.7729381322860718,1.0647715330123901,0.7364969253540039
5,0.6091448664665222,0.8189433217048645,0.8795257210731506,0.7978395223617554
6,0.5289281010627747,0.8435567021369934,0.8508051037788391,0.810571014881134
7,0.4404720962047577,0.8740979433059692,1.0210039615631104,0.7951388955116272
8,0.4035196304321289,0.8851804137229919,0.937426745891571,0.8248456716537476
9,0.3908107280731201,0.8940721750259399,0.9887485504150391,0.8140432238578796
10,0.35484927892684937,0.8975515365600586,0.9450948238372803,0.8352623581886292
11,0.3625475764274597,0.9039948582649231,0.8981984257698059,0.832561731338501
12,0.3485419452190399,0.907216489315033,1.040281891822815,0.8472222089767456
13,0.3656986951828003,0.9130154848098755,1.6991987228393555,0.7669752836227417
14,0.38671132922172546,0.9087628722190857,0.9929161667823792,0.8321759104728699
15,0.3468482494354248,0.9170103073120117,1.2312853336334229,0.8294752836227417
16,0.33280426263809204,0.9212628602981567,1.2617132663726807,0.8352623581886292
17,0.3674911856651306,0.919716477394104,1.7008731365203857,0.8121141791343689
18,0.35690826177597046,0.9239690899848938,1.1808347702026367,0.8398919701576233
19,0.3603239357471466,0.9201030731201172,1.431771159172058,0.8464506268501282
20,0.354458212852478,0.9240979552268982,1.1671315431594849,0.8572530746459961
21,0.34771159291267395,0.9277061820030212,2.5339207649230957,0.8101851940155029
22,0.43840208649635315,0.9220361113548279,1.8524260520935059,0.8341049551963806
23,0.43172502517700195,0.9176546335220337,1.228958249092102,0.8329475522041321
24,0.4079500734806061,0.919716477394104,1.3985387086868286,0.8518518805503845
25,0.425696462392807,0.9222938418388367,1.548148274421692,0.8379629850387573
26,0.4471225440502167,0.9168814420700073,1.7392723560333252,0.8449074029922485
27,0.4387120008468628,0.9226804375648499,1.4635372161865234,0.8344907164573669
28,0.4055669605731964,0.9251288771629333,2.604701280593872,0.8271604776382446
29,0.46606945991516113,0.924355685710907,1.7676864862442017,0.8553240895271301
30,0.4837932884693146,0.9242268204689026,1.667168140411377,0.8580247163772583
31,0.44098344445228577,0.9266752600669861,2.1737756729125977,0.8341049551963806
32,0.46385905146598816,0.9264175295829773,1.3820593357086182,0.8375771641731262
33,0.48562392592430115,0.9261597990989685,2.709364652633667,0.8267747163772583
34,0.47892025113105774,0.9310566782951355,1.5743017196655273,0.8452932238578796
35,0.475665420293808,0.932603120803833,2.537308692932129,0.8649691343307495
36,0.49670344591140747,0.9335051774978638,2.9444022178649902,0.8580247163772583
37,0.5696120262145996,0.9266752600669861,2.26786732673645,0.84375
38,0.5427605509757996,0.9291236996650696,1.811562418937683,0.8217592835426331
39,0.5066955089569092,0.9329897165298462,2.264782428741455,0.8483796119689941
40,0.5331193804740906,0.9310566782951355,1.782004475593567,0.8317901492118835
41,0.5291915535926819,0.9295102953910828,4.0597686767578125,0.8294752836227417
42,0.5942687392234802,0.9284793734550476,2.0798885822296143,0.8649691343307495
43,0.5149667263031006,0.9355670213699341,3.0294604301452637,0.8514660596847534
44,0.6263442635536194,0.9353092908859253,2.727015972137451,0.8557098507881165
45,0.5533710718154907,0.9295102953910828,1.7943066358566284,0.8483796119689941
46,0.5704358816146851,0.9252577424049377,2.2332851886749268,0.8460648059844971
47,0.6521514654159546,0.9359536170959473,2.139890432357788,0.8584104776382446
48,0.5645866990089417,0.9377577304840088,1.9498751163482666,0.8614969253540039
49,0.554787814617157,0.9371134042739868,2.7501800060272217,0.8410493731498718
50,0.5417681336402893,0.9384020566940308,3.7206461429595947,0.8587962985038757
51,0.630000650882721,0.9378865957260132,2.5251169204711914,0.8140432238578796
52,0.6302977204322815,0.9278350472450256,3.0238196849823,0.8611111044883728
53,0.5722985863685608,0.9420102834701538,3.463838577270508,0.8800154328346252
54,0.622001051902771,0.9407216310501099,2.7437546253204346,0.8533950448036194
55,0.6631224155426025,0.9320876002311707,2.959451675415039,0.8622685074806213
56,0.6354279518127441,0.9382731914520264,4.647639751434326,0.8618826866149902
57,0.6497599482536316,0.9395618438720703,4.061573505401611,0.8692129850387573
58,0.7042644023895264,0.9429123997688293,4.24433708190918,0.8530092835426331
59,0.7395148873329163,0.9354381561279297,2.928903341293335,0.8584104776382446
60,0.6797078251838684,0.9416236877441406,3.8663899898529053,0.8287037014961243
61,0.7202548980712891,0.933247447013855,3.202554225921631,0.8479938507080078
62,0.7032045722007751,0.9351804256439209,3.217395544052124,0.8649691343307495
63,0.6201428174972534,0.9435567259788513,4.222492694854736,0.84375
64,0.6781929135322571,0.9404639005661011,3.953383445739746,0.8433641791343689
65,0.7316101789474487,0.9426546096801758,4.6989359855651855,0.8533950448036194
66,0.7321984767913818,0.9359536170959473,3.3252992630004883,0.8645833134651184
67,0.768047034740448,0.9402061700820923,4.05333137512207,0.8645833134651184
68,0.7146540284156799,0.9438144564628601,3.6396849155426025,0.8514660596847534
69,0.7243130803108215,0.9472938179969788,6.464742183685303,0.8290895223617554
70,0.7667039036750793,0.9443299174308777,4.216015338897705,0.8564814925193787
71,0.8102697134017944,0.9394329786300659,3.3899450302124023,0.8422067761421204
72,0.7866506576538086,0.9396907091140747,3.041673183441162,0.8090277910232544
73,0.6841635704040527,0.9421391487121582,6.3134002685546875,0.8433641791343689
74,0.7877277731895447,0.9431701302528381,3.739642381668091,0.8788580298423767
75,0.8221874237060547,0.9426546096801758,5.956380367279053,0.8506944179534912
76,0.7841355204582214,0.9429123997688293,4.732556343078613,0.8680555820465088
77,0.8412019610404968,0.9460051655769348,5.550631046295166,0.8487654328346252
78,0.6789677143096924,0.9447165131568909,4.241780757904053,0.8364197611808777
79,0.7943879961967468,0.945747435092926,4.568768501281738,0.8541666865348816
80,0.8474711775779724,0.9480670094490051,5.226034641265869,0.8645833134651184
81,0.6785435080528259,0.951288640499115,4.73457145690918,0.8611111044883728
82,0.789621889591217,0.9475515484809875,6.293484687805176,0.873071014881134
83,0.9768365621566772,0.9404639005661011,4.339864730834961,0.8364197611808777
