epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,3.4830162525177,0.0423969067633152,3.1691081523895264,0.08912037312984467,16,0.001
2,2.594637155532837,0.23956185579299927,1.6884652376174927,0.49884259700775146,16,0.001
3,1.4477050304412842,0.5645618438720703,0.9747887849807739,0.7040895223617554,16,0.001
4,0.895831286907196,0.727963924407959,0.6654646992683411,0.7955247163772583,16,0.001
5,0.6443973779678345,0.8054123520851135,0.5933756232261658,0.8209876418113708,16,0.001
6,0.49015581607818604,0.8448453545570374,0.535241425037384,0.8472222089767456,16,0.001
7,0.4071400463581085,0.870103120803833,0.5463570952415466,0.8518518805503845,16,0.001
8,0.3641061782836914,0.8849226832389832,0.4624992311000824,0.8784722089767456,16,0.001
9,0.30547523498535156,0.9015464186668396,0.49275994300842285,0.8777006268501282,16,0.001
10,0.2508034110069275,0.9185566902160645,0.54067063331604,0.8711419701576233,16,0.001
11,0.24469180405139923,0.9268041253089905,0.4972975552082062,0.8757715821266174,16,0.001
12,0.22024929523468018,0.9302834868431091,0.5634147524833679,0.8580247163772583,16,0.001
13,0.19436585903167725,0.9391752481460571,0.47606149315834045,0.8877314925193787,16,0.001
