epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,4.688923358917236,0.036469072103500366,3.3962109088897705,0.043209876865148544,32,1e-05
2,3.4867491722106934,0.04574742168188095,3.3429882526397705,0.06520061939954758,32,1e-05
3,3.3753914833068848,0.0603092797100544,3.3111307621002197,0.08024691045284271,32,1e-05
4,3.321186065673828,0.07512886822223663,3.2709176540374756,0.11265432089567184,32,1e-05
5,3.2784218788146973,0.08853092789649963,3.2393319606781006,0.12307098507881165,32,1e-05
6,3.2455008029937744,0.10412371158599854,3.1880271434783936,0.1419753134250641,32,1e-05
7,3.1822497844696045,0.1251288652420044,3.124310255050659,0.16743826866149902,32,1e-05
8,3.121549606323242,0.14368556439876556,3.052201271057129,0.18981482088565826,32,1e-05
9,3.048571825027466,0.1496133953332901,2.9661812782287598,0.20601852238178253,32,1e-05
10,2.975443124771118,0.17345361411571503,2.886263370513916,0.22685185074806213,32,1e-05
11,2.8748202323913574,0.20605669915676117,2.778803586959839,0.2604166567325592,32,1e-05
12,2.788882255554199,0.21945875883102417,2.667170286178589,0.2889660596847534,32,1e-05
13,2.686854839324951,0.2475515455007553,2.5725884437561035,0.3225308656692505,32,1e-05
14,2.606640100479126,0.267912358045578,2.482809066772461,0.3368055522441864,32,1e-05
15,2.521778106689453,0.28659793734550476,2.3974857330322266,0.3715277910232544,32,1e-05
16,2.4274404048919678,0.3085051476955414,2.3062973022460938,0.3927469253540039,32,1e-05
17,2.378321409225464,0.32036083936691284,2.2265682220458984,0.4139660596847534,32,1e-05
18,2.291449785232544,0.3463917672634125,2.163806676864624,0.43904322385787964,32,1e-05
19,2.208535671234131,0.3706185519695282,2.089442014694214,0.45987653732299805,32,1e-05
20,2.129472494125366,0.39188143610954285,2.01796817779541,0.4787808656692505,32,1e-05
21,2.082257032394409,0.40708762407302856,1.9602960348129272,0.483410507440567,32,1e-05
22,2.019698143005371,0.4220360815525055,1.9057749509811401,0.5030864477157593,32,1e-05
23,1.9616237878799438,0.43440720438957214,1.8332669734954834,0.5285493731498718,32,1e-05
24,1.9018827676773071,0.4493556618690491,1.772473692893982,0.5393518805503845,32,1e-05
25,1.8499882221221924,0.47010308504104614,1.7337853908538818,0.5543981194496155,32,1e-05
26,1.8007760047912598,0.486340194940567,1.6911500692367554,0.5625,32,1e-05
27,1.7412290573120117,0.5030927658081055,1.6335722208023071,0.5783178806304932,32,1e-05
28,1.6904942989349365,0.5219072103500366,1.5852559804916382,0.5910493731498718,32,1e-05
29,1.6489628553390503,0.5261598229408264,1.543365240097046,0.6068673133850098,32,1e-05
30,1.6066697835922241,0.5421391725540161,1.4987977743148804,0.6168981194496155,32,1e-05
