epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,3.5375869274139404,0.04548969119787216,3.3397867679595947,0.05825617164373398,32,0.0001
2,3.155879259109497,0.1092783510684967,2.6957576274871826,0.22646604478359222,32,0.0001
3,2.4842476844787598,0.27796390652656555,2.0276644229888916,0.43634259700775146,32,0.0001
4,1.909645915031433,0.43440720438957214,1.6067306995391846,0.5555555820465088,32,0.0001
5,1.4368013143539429,0.5813144445419312,1.1824498176574707,0.6770833134651184,32,0.0001
6,1.0689544677734375,0.6853092908859253,0.9200936555862427,0.7418981194496155,32,0.0001
7,0.837039589881897,0.7489690780639648,0.7524613738059998,0.7905092835426331,32,0.0001
8,0.6767767071723938,0.7970361113548279,0.6678562164306641,0.810571014881134,32,0.0001
9,0.5592718720436096,0.830283522605896,0.6214383244514465,0.8225308656692505,32,0.0001
10,0.4724019467830658,0.8555412292480469,0.6077309846878052,0.8279321193695068,32,0.0001
11,0.3962680697441101,0.8760309219360352,0.5554531216621399,0.8406635522842407,32,0.0001
12,0.34155362844467163,0.8932989835739136,0.5255846381187439,0.8414351940155029,32,0.0001
13,0.30099788308143616,0.9079896807670593,0.5094310641288757,0.8506944179534912,32,0.0001
14,0.2506522834300995,0.920360803604126,0.5595368146896362,0.845678985118866,32,0.0001
15,0.23180948197841644,0.929252564907074,0.5012771487236023,0.8584104776382446,32,0.0001
16,0.20305879414081573,0.9353092908859253,0.554754912853241,0.8491512537002563,32,0.0001
17,0.1786942481994629,0.9442010521888733,0.516481876373291,0.8607252836227417,32,0.0001
18,0.15394194424152374,0.9511597752571106,0.5082864165306091,0.8587962985038757,32,0.0001
19,0.1394602358341217,0.9561855792999268,0.5225194692611694,0.8684413433074951,32,0.0001
20,0.12692327797412872,0.960180401802063,0.5024514198303223,0.866126537322998,32,0.0001
