epochs,loss,accuracy,val_loss,val_accuracy
1,3.4644649028778076,0.06610824912786484,3.379503011703491,0.047453705221414566
2,3.0573923587799072,0.1340206116437912,3.0664777755737305,0.14120370149612427
3,2.774085283279419,0.20682989060878754,3.2277324199676514,0.13811728358268738
4,2.4770865440368652,0.2905927896499634,2.972337007522583,0.19714505970478058
5,2.213667392730713,0.36945876479148865,3.148200273513794,0.21875
6,2.0014021396636963,0.4240979254245758,3.0780482292175293,0.23456789553165436
7,1.8258510828018188,0.4780927896499634,2.8434581756591797,0.28626543283462524
8,1.6752680540084839,0.5128865838050842,2.8112223148345947,0.29629629850387573
9,1.5396325588226318,0.5484536290168762,2.287360429763794,0.3954475224018097
10,1.4337891340255737,0.5863401889801025,1.8703386783599854,0.4791666567325592
11,1.338645577430725,0.6137886643409729,2.1515705585479736,0.4270833432674408
12,1.2526917457580566,0.6304123997688293,2.041348695755005,0.45949074625968933
13,1.1692785024642944,0.6576030850410461,1.4482433795928955,0.5833333134651184
14,1.0828872919082642,0.6849226951599121,1.5136159658432007,0.5597993731498718
15,1.0178149938583374,0.7043814659118652,1.5465551614761353,0.5578703880310059
16,0.9672442078590393,0.7173969149589539,1.6975314617156982,0.5289351940155029
17,0.9133461713790894,0.7324742078781128,1.7085968255996704,0.5343364477157593
18,0.8571609854698181,0.7460051774978638,1.5521756410598755,0.5659722089767456
19,0.8080947995185852,0.75953608751297,1.4492626190185547,0.5925925970077515
20,0.7610738277435303,0.7795103192329407,2.6706535816192627,0.4297839403152466
21,0.7181999683380127,0.7912371158599854,1.6298538446426392,0.5640432238578796
22,0.6847898960113525,0.798711359500885,1.4204697608947754,0.6076388955116272
23,0.6520761847496033,0.8081185817718506,1.6248146295547485,0.5628858208656311
24,0.6240822076797485,0.8216494917869568,1.415068507194519,0.6091821193695068
25,0.5901920795440674,0.8342783451080322,1.3439732789993286,0.625
26,0.5513949394226074,0.8411082625389099,1.6963928937911987,0.5717592835426331
27,0.5334123969078064,0.8485824465751648,1.364346981048584,0.6238425970077515
28,0.5185762047767639,0.8519330024719238,1.5255061388015747,0.5960648059844971
29,0.4963938593864441,0.8601804375648499,1.4401026964187622,0.6130401492118835
30,0.46829792857170105,0.8640463948249817,3.4514048099517822,0.40393519401550293
31,0.44769930839538574,0.8698453903198242,1.462813138961792,0.6188271641731262
32,0.42751047015190125,0.8775773048400879,1.472487211227417,0.6388888955116272
33,0.40539076924324036,0.8815721869468689,1.6470024585723877,0.5960648059844971
34,0.3935326635837555,0.8889175057411194,1.6100599765777588,0.6091821193695068
35,0.3856315016746521,0.8904638886451721,2.281766891479492,0.5169752836227417
36,0.3642836809158325,0.8969072103500366,1.6466869115829468,0.6149691343307495
37,0.3575161397457123,0.9034793972969055,1.8274822235107422,0.5914351940155029
38,0.3361915051937103,0.9054123759269714,2.241426467895508,0.5559413433074951
39,0.3269093334674835,0.9085051417350769,1.8157190084457397,0.6057098507881165
40,0.3292383849620819,0.910824716091156,1.6030938625335693,0.6388888955116272
41,0.31314149498939514,0.9134020805358887,1.7725187540054321,0.6211419701576233
42,0.31621840596199036,0.9130154848098755,1.6628525257110596,0.6207561492919922
43,0.3091292381286621,0.9126288890838623,1.893524408340454,0.5898919701576233
44,0.2831234633922577,0.9239690899848938,2.292112112045288,0.5698302388191223
45,0.27368372678756714,0.9235824942588806,1.8652229309082031,0.6010802388191223
46,0.28200414776802063,0.919716477394104,2.0996060371398926,0.5806326866149902
47,0.2505505084991455,0.9320876002311707,2.361837148666382,0.553626537322998
48,0.24964657425880432,0.9304123520851135,1.8886017799377441,0.5883487462997437
49,0.2512817680835724,0.9301546216011047,1.8888449668884277,0.5868055820465088
50,0.24861744046211243,0.9278350472450256,2.272172451019287,0.5709876418113708
51,0.23450066149234772,0.9355670213699341,2.4236228466033936,0.522376537322998
52,0.2371148020029068,0.9337629079818726,2.0786702632904053,0.5887345671653748
53,0.23364229500293732,0.9369845390319824,1.8302874565124512,0.6099537014961243
54,0.2201957106590271,0.9375,3.8088669776916504,0.46412035822868347
55,0.21419325470924377,0.9382731914520264,2.5030324459075928,0.5439814925193787
56,0.21685729920864105,0.9404639005661011,2.6852588653564453,0.5520833134651184
57,0.21853408217430115,0.9389175176620483,3.1209659576416016,0.48148149251937866
58,0.20118960738182068,0.9414948225021362,1.9047292470932007,0.6195987462997437
59,0.20874826610088348,0.942783534526825,2.3174686431884766,0.5702160596847534
60,0.19598388671875,0.9439433217048645,2.2838923931121826,0.5740740895271301
61,0.19956746697425842,0.9440721869468689,2.2961251735687256,0.5717592835426331
62,0.19215472042560577,0.9465206265449524,2.824697256088257,0.5131173133850098
63,0.19093482196331024,0.9476804137229919,2.3745813369750977,0.5470678806304932
64,0.19853100180625916,0.9445876479148865,2.0139729976654053,0.5941358208656311
65,0.18624639511108398,0.9502577185630798,2.6495697498321533,0.5706018805503845
66,0.1916932314634323,0.9448453783988953,2.9630672931671143,0.5239197611808777
67,0.1875951886177063,0.9456185698509216,2.84452486038208,0.5123456716537476
68,0.17004309594631195,0.9537371397018433,2.398928642272949,0.5532407164573669
69,0.17416493594646454,0.9532216787338257,2.029507875442505,0.6141975522041321
70,0.16416895389556885,0.954639196395874,2.349270820617676,0.5829475522041321
71,0.16499853134155273,0.9532216787338257,2.254765748977661,0.5964506268501282
72,0.1630346179008484,0.9563144445419312,2.1486055850982666,0.6122685074806213
73,0.1733592301607132,0.9502577185630798,2.437145471572876,0.5717592835426331
74,0.15630599856376648,0.9554123878479004,2.735285520553589,0.5520833134651184
75,0.15356285870075226,0.9565721750259399,2.4122517108917236,0.5945215821266174
76,0.16001105308532715,0.9542526006698608,2.4550886154174805,0.5952932238578796
77,0.1503678411245346,0.954639196395874,2.450892210006714,0.5929784178733826
78,0.1523239016532898,0.9570876359939575,2.3435709476470947,0.5806326866149902
79,0.1510455161333084,0.9591494798660278,2.227114677429199,0.5868055820465088
80,0.14566189050674438,0.9585051536560059,2.8842790126800537,0.5555555820465088
81,0.13312263786792755,0.9617267847061157,2.860330581665039,0.5675154328346252
82,0.1449420154094696,0.9563144445419312,3.1563613414764404,0.5486111044883728
83,0.1430874764919281,0.9628865718841553,1.8082427978515625,0.6458333134651184
84,0.14958792924880981,0.9563144445419312,2.2638370990753174,0.6203703880310059
85,0.1429823637008667,0.9614690542221069,2.9959518909454346,0.5335648059844971
86,0.13870520889759064,0.9605669975280762,2.8351237773895264,0.5555555820465088
87,0.12878714501857758,0.9646907448768616,2.676151990890503,0.5914351940155029
88,0.1452213078737259,0.9591494798660278,2.0309126377105713,0.6404321193695068
89,0.12787076830863953,0.9597938060760498,3.440808057785034,0.5077160596847534
90,0.12239432334899902,0.9676546454429626,3.7744011878967285,0.511188268661499
91,0.12742090225219727,0.9634020328521729,2.5621020793914795,0.5783178806304932
92,0.13117121160030365,0.9606958627700806,1.8066673278808594,0.6477623581886292
93,0.11866597086191177,0.9658505320549011,2.28548526763916,0.6103395223617554
94,0.13612593710422516,0.9618556499481201,2.5061254501342773,0.5875771641731262
95,0.12910600006580353,0.9621133804321289,3.1754493713378906,0.5327932238578796
96,0.1170770451426506,0.9668814539909363,2.1390862464904785,0.6242284178733826
97,0.1143675446510315,0.9671391844749451,2.5001916885375977,0.5972222089767456
98,0.12331055849790573,0.964175283908844,2.2928049564361572,0.6003086566925049
99,0.11963415890932083,0.9673969149589539,1.959173321723938,0.6419752836227417
100,0.11925895512104034,0.9652062058448792,2.3547635078430176,0.6084104776382446
