epochs,loss,accuracy,val_loss,val_accuracy
1,3.116854429244995,0.169974222779274,2.1802759170532227,0.3722993731498718
2,1.681183934211731,0.5110824704170227,1.0962235927581787,0.6817129850387573
3,1.054870367050171,0.6850515604019165,0.9353014230728149,0.7364969253540039
4,0.7932685613632202,0.772680401802063,1.0015751123428345,0.75
5,0.6329830884933472,0.8095360994338989,0.7823705673217773,0.7808641791343689
6,0.5135160088539124,0.8451030850410461,0.7870054841041565,0.7947530746459961
7,0.43974918127059937,0.8659793734550476,0.9528259634971619,0.8117284178733826
8,0.412106990814209,0.8788659572601318,0.780340850353241,0.8186728358268738
9,0.3863450586795807,0.8884020447731018,0.9937233924865723,0.8040123581886292
10,0.3720870018005371,0.8947165012359619,0.9000155329704285,0.8043981194496155
11,0.35153236985206604,0.9025773406028748,0.8570355176925659,0.834876537322998
12,0.36421024799346924,0.9043814539909363,1.040473461151123,0.814428985118866
13,0.35891029238700867,0.9081185460090637,1.126078724861145,0.8383487462997437
14,0.34996297955513,0.9171391725540161,1.342882513999939,0.8263888955116272
15,0.30530425906181335,0.9207473993301392,1.307538628578186,0.8233024477958679
16,0.3455323874950409,0.9170103073120117,1.3698651790618896,0.8109567761421204
17,0.3319641351699829,0.9225515723228455,1.2419112920761108,0.8468364477157593
18,0.3552033007144928,0.9228093028068542,1.3032009601593018,0.8530092835426331
19,0.34561875462532043,0.9225515723228455,1.695899486541748,0.823688268661499
20,0.37879207730293274,0.919072151184082,1.1665499210357666,0.8398919701576233
21,0.37803640961647034,0.9270618557929993,1.2177726030349731,0.8495370149612427
22,0.3594939410686493,0.9273195862770081,1.1819180250167847,0.8572530746459961
23,0.3790445625782013,0.9282216429710388,2.073514461517334,0.8202160596847534
24,0.39523574709892273,0.925000011920929,1.5072602033615112,0.8422067761421204
25,0.41802671551704407,0.9199742078781128,1.8367624282836914,0.832561731338501
26,0.3910425007343292,0.9268041253089905,1.375646948814392,0.8414351940155029
27,0.45797282457351685,0.9239690899848938,1.2645385265350342,0.8468364477157593
28,0.3929997384548187,0.9315721392631531,1.8399693965911865,0.8618826866149902
29,0.4259454905986786,0.92796391248703,1.7708977460861206,0.8398919701576233
30,0.34297290444374084,0.9393041133880615,1.6590075492858887,0.8271604776382446
31,0.46749797463417053,0.9265463948249817,1.855901837348938,0.8476080298423767
32,0.4303734004497528,0.9287371039390564,2.3081116676330566,0.8483796119689941
33,0.41953930258750916,0.9360824823379517,2.620997190475464,0.8221450448036194
34,0.4525904357433319,0.9349226951599121,1.6745473146438599,0.8294752836227417
35,0.4426386058330536,0.9359536170959473,2.3938510417938232,0.8356481194496155
36,0.5026755928993225,0.9319587349891663,2.970309257507324,0.8302469253540039
37,0.482977956533432,0.9336340427398682,2.3247721195220947,0.8306326866149902
38,0.46210241317749023,0.9337629079818726,1.8231028318405151,0.8287037014961243
39,0.4663330912590027,0.9385309219360352,2.9500863552093506,0.8159722089767456
40,0.4713221788406372,0.9375,1.9676553010940552,0.8611111044883728
41,0.5417912006378174,0.9378865957260132,1.9302234649658203,0.8711419701576233
42,0.4854789078235626,0.9398195743560791,2.2058894634246826,0.8040123581886292
43,0.5938019156455994,0.9371134042739868,1.7606052160263062,0.8692129850387573
44,0.48152297735214233,0.9439433217048645,2.7860052585601807,0.8711419701576233
45,0.569895327091217,0.9320876002311707,2.470759868621826,0.8379629850387573
46,0.5547808408737183,0.9386597871780396,2.028339147567749,0.8499228358268738
47,0.4948233366012573,0.936855673789978,4.935878276824951,0.7920524477958679
48,0.5623260140419006,0.9323453903198242,2.027787446975708,0.841821014881134
49,0.5273868441581726,0.9247422814369202,3.1714444160461426,0.8572530746459961
50,0.559665322303772,0.9400773048400879,3.300077199935913,0.8634259104728699
51,0.5847222805023193,0.9350515604019165,3.0698812007904053,0.863811731338501
52,0.5333772897720337,0.9414948225021362,2.529470205307007,0.8271604776382446
53,0.6015129089355469,0.933891773223877,2.4885807037353516,0.8576388955116272
54,0.6734542846679688,0.9389175176620483,3.0461008548736572,0.8572530746459961
55,0.6144747734069824,0.9431701302528381,3.312384605407715,0.8545524477958679
56,0.6808465719223022,0.9395618438720703,3.1442553997039795,0.8329475522041321
57,0.6587082743644714,0.9399484395980835,3.0622458457946777,0.8557098507881165
58,0.6752495765686035,0.941752552986145,4.745508193969727,0.8383487462997437
59,0.5735172033309937,0.9478092789649963,2.769195795059204,0.8545524477958679
60,0.6113865375518799,0.945103108882904,3.8763344287872314,0.8533950448036194
61,0.5939369797706604,0.9498711228370667,3.2340450286865234,0.8541666865348816
62,0.6510732769966125,0.9425257444381714,4.25783109664917,0.8564814925193787
63,0.6433255672454834,0.9460051655769348,3.058922052383423,0.8395061492919922
64,0.6676066517829895,0.9456185698509216,4.278436660766602,0.8302469253540039
65,0.710990846157074,0.94703608751297,3.7090024948120117,0.8533950448036194
66,0.6566096544265747,0.9462628960609436,5.792065620422363,0.8599537014961243
67,0.7498944997787476,0.9509020447731018,3.770981788635254,0.8607252836227417
68,0.6661306619644165,0.953994870185852,6.1090850830078125,0.8371913433074951
69,0.821179211139679,0.9396907091140747,5.812825679779053,0.8506944179534912
70,0.6845933794975281,0.9516752362251282,4.889950752258301,0.8699845671653748
71,0.7356902360916138,0.9555412530899048,4.046738147735596,0.8587962985038757
72,0.6139003038406372,0.9586340188980103,4.8105998039245605,0.8580247163772583
73,0.6978610754013062,0.9518041014671326,5.071960926055908,0.8587962985038757
74,0.6979928612709045,0.9536082744598389,5.989353179931641,0.8568673133850098
75,0.8106815218925476,0.9520618319511414,5.407386779785156,0.8584104776382446
76,0.8188186287879944,0.9514175057411194,4.803811550140381,0.8533950448036194
77,0.7279916405677795,0.945103108882904,4.304873466491699,0.8518518805503845
78,0.6529821753501892,0.9569587707519531,7.504863262176514,0.8715277910232544
79,0.6863921284675598,0.9542526006698608,3.9080421924591064,0.8568673133850098
80,0.7683273553848267,0.9606958627700806,7.720447540283203,0.854938268661499
81,0.8065716028213501,0.9576030969619751,6.200613975524902,0.8576388955116272
82,0.8527867197990417,0.9564433097839355,4.417421340942383,0.8738425970077515
83,0.8170856237411499,0.9496133923530579,4.714926719665527,0.8630401492118835
84,0.7834717035293579,0.9554123878479004,5.6641459465026855,0.8533950448036194
85,0.6888863444328308,0.9542526006698608,5.1468729972839355,0.8595678806304932
86,0.7846318483352661,0.959536075592041,7.042880058288574,0.875
87,0.8881522417068481,0.9614690542221069,6.455846786499023,0.8653549551963806
88,0.7867875099182129,0.9622422456741333,7.205604076385498,0.8618826866149902
89,0.8342049717903137,0.9541237354278564,5.780462741851807,0.8383487462997437
90,0.7907795310020447,0.9590206146240234,5.949100017547607,0.8530092835426331
91,0.9864406585693359,0.9594072103500366,6.519552230834961,0.8707561492919922
92,0.8515581488609314,0.9617267847061157,8.080751419067383,0.8599537014961243
93,0.8767150640487671,0.9569587707519531,10.886856079101562,0.8487654328346252
94,1.0027165412902832,0.9573453664779663,6.926032066345215,0.8468364477157593
95,0.9427429437637329,0.9605669975280762,6.047982692718506,0.8522376418113708
96,1.0124820470809937,0.9617267847061157,7.943489074707031,0.8811728358268738
97,0.7325112223625183,0.9637886881828308,8.436712265014648,0.8665123581886292
98,0.7871500849723816,0.9657216668128967,10.952723503112793,0.8391203880310059
99,0.9680808186531067,0.9664948582649231,10.802163124084473,0.8742284178733826
100,0.8727294206619263,0.9675257802009583,12.566930770874023,0.8580247163772583
