epochs,loss,accuracy,val_loss,val_accuracy
1,3.0935192108154297,0.15296392142772675,2.676945686340332,0.3055555522441864
2,2.541720151901245,0.32448452711105347,2.2868216037750244,0.42245370149612427
3,2.118788957595825,0.445747435092926,1.9268656969070435,0.5131173133850098
4,1.7506263256072998,0.5456185340881348,1.7571508884429932,0.571373462677002
5,1.440443515777588,0.6274484395980835,1.4417521953582764,0.6354166865348816
6,1.2245299816131592,0.6818298697471619,1.2522392272949219,0.6878858208656311
7,1.0283050537109375,0.7327319383621216,1.0885846614837646,0.7287808656692505
8,0.9049734473228455,0.7578608393669128,0.9931332468986511,0.7550154328346252
9,0.7744138836860657,0.7969072461128235,0.9979754686355591,0.7476851940155029
10,0.686530590057373,0.8164948225021362,0.9504035711288452,0.7658178806304932
11,0.6162526607513428,0.8311855792999268,0.82657790184021,0.7916666865348816
12,0.5453367233276367,0.8501288890838623,0.8152293562889099,0.7932098507881165
13,0.48792457580566406,0.8675257563591003,0.9363856315612793,0.7777777910232544
14,0.442020058631897,0.8721649646759033,0.7309194803237915,0.8148148059844971
15,0.3978411853313446,0.888788640499115,0.6807020902633667,0.8240740895271301
16,0.3607883155345917,0.8951030969619751,0.75324946641922,0.823688268661499
17,0.33325082063674927,0.9055412411689758,0.6956363916397095,0.8387345671653748
18,0.2999352514743805,0.9125000238418579,0.6532328724861145,0.8441358208656311
19,0.2727292776107788,0.9201030731201172,0.6746965050697327,0.8410493731498718
20,0.2542085349559784,0.9251288771629333,0.6813675165176392,0.8518518805503845
21,0.24380019307136536,0.9277061820030212,0.6506463289260864,0.8533950448036194
22,0.2254960834980011,0.9346649646759033,0.6852107644081116,0.8518518805503845
23,0.20424127578735352,0.9386597871780396,0.6997807621955872,0.8530092835426331
24,0.19207265973091125,0.9434278607368469,0.6790000796318054,0.8460648059844971
25,0.18240396678447723,0.9453608393669128,0.7392630577087402,0.8545524477958679
26,0.1666429191827774,0.949999988079071,0.6729819774627686,0.863811731338501
27,0.1580456793308258,0.9557989835739136,0.7835466265678406,0.8580247163772583
28,0.14985434710979462,0.9569587707519531,0.7423979640007019,0.8564814925193787
29,0.15276126563549042,0.9542526006698608,0.6678576469421387,0.8665123581886292
30,0.12856534123420715,0.9619845151901245,0.8068708181381226,0.8599537014961243
31,0.12654094398021698,0.9632731676101685,0.7728636860847473,0.8695987462997437
32,0.1213611587882042,0.964819610118866,0.9132168889045715,0.8522376418113708
33,0.11939568817615509,0.9655928015708923,0.8219133615493774,0.8603395223617554
34,0.11024445295333862,0.9673969149589539,0.8054081201553345,0.866126537322998
35,0.1018746867775917,0.9711340069770813,0.7869357466697693,0.8649691343307495
36,0.09771942347288132,0.9712628722190857,0.8787634372711182,0.8684413433074951
37,0.1045771911740303,0.9692010283470154,1.0466279983520508,0.8429784178733826
38,0.11192715913057327,0.9703608155250549,0.9020608067512512,0.8614969253540039
39,0.08886640518903732,0.9731958508491516,0.8480949997901917,0.876928985118866
40,0.09569746255874634,0.9734535813331604,0.7578691840171814,0.8618826866149902
41,0.09068020433187485,0.9742268323898315,0.9471593499183655,0.8541666865348816
42,0.08287088572978973,0.9755154848098755,1.1538680791854858,0.8368055820465088
43,0.08085603266954422,0.9752577543258667,0.9186543822288513,0.8653549551963806
44,0.07784371078014374,0.9769330024719238,0.811248242855072,0.8649691343307495
45,0.0856245756149292,0.9759020805358887,0.8893803954124451,0.8607252836227417
46,0.07334586977958679,0.9788659811019897,0.8615919351577759,0.8719135522842407
47,0.07665905356407166,0.9760309457778931,0.8904644846916199,0.8657407164573669
48,0.06972325593233109,0.9805412292480469,0.9027632474899292,0.8692129850387573
49,0.07503437250852585,0.9784793853759766,0.8947256803512573,0.8684413433074951
50,0.07191619277000427,0.9817010164260864,0.8540158867835999,0.8715277910232544
51,0.07032831758260727,0.9795103073120117,1.1241037845611572,0.8425925970077515
52,0.06547952443361282,0.9811855554580688,0.902777373790741,0.8688271641731262
53,0.06968380510807037,0.9809278249740601,1.0633143186569214,0.8568673133850098
54,0.06568770110607147,0.9819587469100952,1.1359769105911255,0.8618826866149902
55,0.06737399846315384,0.9809278249740601,1.0912659168243408,0.8672839403152466
56,0.06131875887513161,0.9820876121520996,1.0260165929794312,0.8618826866149902
57,0.062256820499897,0.9818298816680908,1.0077067613601685,0.8622685074806213
58,0.05287865921854973,0.9829896688461304,0.9492270350456238,0.8703703880310059
59,0.06146103888750076,0.9826030731201172,1.0554699897766113,0.8719135522842407
60,0.056172676384449005,0.9846649765968323,1.0624840259552002,0.8676697611808777
61,0.0582149401307106,0.9838917255401611,1.0637938976287842,0.8684413433074951
62,0.06011492758989334,0.9841494560241699,1.0512773990631104,0.8676697611808777
63,0.05080733820796013,0.9854381680488586,1.1027714014053345,0.8680555820465088
64,0.05376621335744858,0.986855685710907,1.0645580291748047,0.863811731338501
65,0.05607501417398453,0.9844072461128235,1.2344034910202026,0.8665123581886292
66,0.04800279065966606,0.9853093028068542,1.0663092136383057,0.8761574029922485
67,0.05607067048549652,0.9838917255401611,1.0468432903289795,0.8692129850387573
68,0.05508312210440636,0.9841494560241699,1.1500474214553833,0.8645833134651184
69,0.053774818778038025,0.9850515723228455,1.133721113204956,0.866126537322998
70,0.04778055101633072,0.9877577424049377,1.1462535858154297,0.8614969253540039
71,0.04859406501054764,0.9860824942588806,1.0857726335525513,0.8668981194496155
72,0.05125948786735535,0.9832473993301392,1.321349024772644,0.8607252836227417
73,0.04890035465359688,0.9867268204689026,1.244124174118042,0.8692129850387573
74,0.0531943216919899,0.9858247637748718,1.204654574394226,0.8761574029922485
75,0.03759816288948059,0.9898195862770081,1.1750577688217163,0.8684413433074951
76,0.049048397690057755,0.9853093028068542,1.1101628541946411,0.8695987462997437
77,0.048585113137960434,0.9865979552268982,1.038390040397644,0.8746141791343689
78,0.03957781568169594,0.9900773167610168,1.0695984363555908,0.8742284178733826
79,0.04271118342876434,0.9871134161949158,1.1343441009521484,0.8695987462997437
80,0.03736801818013191,0.9895618557929993,1.15908944606781,0.8692129850387573
81,0.0484313890337944,0.9872422814369202,1.0797754526138306,0.8692129850387573
82,0.044388774782419205,0.9880154728889465,1.1409939527511597,0.873071014881134
83,0.042794253677129745,0.9872422814369202,1.5842496156692505,0.8560956716537476
84,0.03843173012137413,0.9894329905509949,1.4486602544784546,0.8568673133850098
85,0.04591568559408188,0.9873711466789246,1.1013805866241455,0.8618826866149902
86,0.03827318921685219,0.9877577424049377,1.220542311668396,0.873071014881134
87,0.04371015727519989,0.9882732033729553,1.3610140085220337,0.8676697611808777
88,0.040600866079330444,0.9898195862770081,1.3976033926010132,0.8688271641731262
89,0.038492266088724136,0.9896907210350037,1.5460981130599976,0.852623462677002
90,0.038000185042619705,0.9880154728889465,1.1508456468582153,0.8688271641731262
91,0.03813406080007553,0.9902061820030212,1.3925553560256958,0.8603395223617554
92,0.040238555520772934,0.9895618557929993,1.5379358530044556,0.8533950448036194
93,0.039827682077884674,0.9882732033729553,1.5506497621536255,0.8568673133850098
94,0.03902897238731384,0.9899484515190125,1.2764527797698975,0.8707561492919922
95,0.03006150759756565,0.9909793734550476,1.4433659315109253,0.8703703880310059
96,0.036342084407806396,0.9902061820030212,1.4860775470733643,0.8688271641731262
97,0.03294271230697632,0.9905927777290344,1.553618311882019,0.8657407164573669
98,0.03588598966598511,0.9905927777290344,1.338521122932434,0.8738425970077515
99,0.044816773384809494,0.9894329905509949,1.2279753684997559,0.873071014881134
100,0.0381147637963295,0.9895618557929993,1.3170969486236572,0.8614969253540039
