epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,3.35420823097229,0.07036082446575165,3.2654871940612793,0.1593364179134369,64,1e-05
2,3.122161626815796,0.1515463888645172,2.9144484996795654,0.23533950746059418,64,1e-05
3,2.8373031616210938,0.2368556708097458,2.6837849617004395,0.3395061790943146,64,1e-05
4,2.67124605178833,0.2874999940395355,2.5456929206848145,0.37962964177131653,64,1e-05
5,2.5374484062194824,0.33389174938201904,2.437661647796631,0.4128086566925049,64,1e-05
6,2.4036970138549805,0.37796393036842346,2.3138186931610107,0.4510030746459961,64,1e-05
7,2.296229839324951,0.4101804196834564,2.217449903488159,0.4749228358268738,64,1e-05
8,2.1898157596588135,0.4378865957260132,2.1203737258911133,0.5119598507881165,64,1e-05
9,2.079881429672241,0.48092782497406006,2.040700912475586,0.5212191343307495,64,1e-05
10,1.9767831563949585,0.5047680139541626,1.9609318971633911,0.551311731338501,64,1e-05
11,1.892144799232483,0.5288659930229187,1.8964545726776123,0.5628858208656311,64,1e-05
12,1.7973268032073975,0.5546391606330872,1.8172814846038818,0.5891203880310059,64,1e-05
13,1.716279149055481,0.5740979313850403,1.7603458166122437,0.5976080298423767,64,1e-05
14,1.6390730142593384,0.5966494679450989,1.6958130598068237,0.616126537322998,64,1e-05
15,1.555462121963501,0.6182989478111267,1.6472508907318115,0.6381173133850098,64,1e-05
16,1.4934402704238892,0.6322165131568909,1.615587830543518,0.6377314925193787,64,1e-05
17,1.4245855808258057,0.657216489315033,1.5593769550323486,0.6662808656692505,64,1e-05
18,1.4049690961837769,0.6617268323898315,1.5310906171798706,0.6732252836227417,64,1e-05
19,1.3225871324539185,0.6800257563591003,1.4985742568969727,0.6813271641731262,64,1e-05
20,1.2770134210586548,0.6877577304840088,1.4757407903671265,0.6801697611808777,64,1e-05
21,1.2043321132659912,0.7103092670440674,1.4508945941925049,0.6871141791343689,64,1e-05
22,1.1674699783325195,0.714175283908844,1.4078933000564575,0.7006173133850098,64,1e-05
23,1.1105191707611084,0.7296391725540161,1.377703309059143,0.7141203880310059,64,1e-05
24,1.0750800371170044,0.7372422814369202,1.363075613975525,0.7087191343307495,64,1e-05
25,1.0430635213851929,0.7396907210350037,1.3359323740005493,0.7183641791343689,64,1e-05
26,1.0036554336547852,0.7523195743560791,1.3202811479568481,0.7268518805503845,64,1e-05
27,0.9662898182868958,0.7604381442070007,1.2792866230010986,0.7307098507881165,64,1e-05
28,0.9279528260231018,0.7716494798660278,1.283538579940796,0.7303240895271301,64,1e-05
29,0.8988104462623596,0.7800257802009583,1.2704277038574219,0.7357252836227417,64,1e-05
30,0.8481014370918274,0.7896907329559326,1.2529116868972778,0.7461419701576233,64,1e-05
