epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,3.602674722671509,0.044974226504564285,3.357745409011841,0.07253086566925049,32,0.0001
2,3.335783004760742,0.06559278070926666,3.2252848148345947,0.10956790298223495,32,0.0001
3,3.1546881198883057,0.11121133714914322,2.98439884185791,0.14004629850387573,32,0.0001
4,2.8940322399139404,0.17525772750377655,2.7165510654449463,0.22492283582687378,32,0.0001
5,2.6448020935058594,0.23698453605175018,2.521984815597534,0.27314814925193787,32,0.0001
6,2.4514729976654053,0.2907216548919678,2.409860610961914,0.29706791043281555,32,0.0001
7,2.267639398574829,0.3354381322860718,2.2633488178253174,0.35185185074806213,32,0.0001
8,2.083087205886841,0.3908505141735077,2.20904278755188,0.36304011940956116,32,0.0001
9,1.9160516262054443,0.4400773048400879,2.0722811222076416,0.4054783880710602,32,0.0001
10,1.7660069465637207,0.4796391725540161,1.9476568698883057,0.43557098507881165,32,0.0001
11,1.6174006462097168,0.5216494798660278,1.8623331785202026,0.45949074625968933,32,0.0001
12,1.4887380599975586,0.5556700825691223,1.7830148935317993,0.483410507440567,32,0.0001
13,1.3568159341812134,0.5931701064109802,1.7466073036193848,0.4996142089366913,32,0.0001
14,1.2358367443084717,0.6356958746910095,1.6544647216796875,0.522376537322998,32,0.0001
15,1.137858510017395,0.6605669856071472,1.6236737966537476,0.5397376418113708,32,0.0001
16,1.0380573272705078,0.6895618438720703,1.6097853183746338,0.5412808656692505,32,0.0001
17,0.9592052102088928,0.7054123878479004,1.6304526329040527,0.5451388955116272,32,0.0001
18,0.8847799301147461,0.7311855554580688,1.541480302810669,0.560571014881134,32,0.0001
19,0.815814733505249,0.749355673789978,1.6108957529067993,0.5617284178733826,32,0.0001
20,0.757621169090271,0.7658505439758301,1.6136445999145508,0.5613425970077515,32,0.0001
21,0.7066673636436462,0.7828608155250549,1.5524070262908936,0.5875771641731262,32,0.0001
22,0.6520727872848511,0.7956185340881348,1.5223309993743896,0.5995370149612427,32,0.0001
23,0.596493661403656,0.8155927658081055,1.496356725692749,0.6014660596847534,32,0.0001
24,0.5532659888267517,0.8300257921218872,1.5176832675933838,0.5995370149612427,32,0.0001
25,0.49779918789863586,0.8431701064109802,1.5394787788391113,0.5929784178733826,32,0.0001
26,0.494546502828598,0.8442010283470154,1.4927036762237549,0.6064814925193787,32,0.0001
27,0.4445544481277466,0.8606958985328674,1.5986429452896118,0.5875771641731262,32,0.0001
28,0.41337528824806213,0.8711340427398682,1.5108939409255981,0.6261574029922485,32,0.0001
29,0.39569807052612305,0.8796391487121582,1.55446195602417,0.6122685074806213,32,0.0001
30,0.3419407308101654,0.8947165012359619,1.5481250286102295,0.6180555820465088,32,0.0001
