epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,4.1473870277404785,0.049871135503053665,3.317436695098877,0.08101851493120193,64,1e-05
2,3.355762481689453,0.071262888610363,3.224886178970337,0.12692901492118835,64,1e-05
3,3.228215456008911,0.10528350621461868,3.125631332397461,0.1423611044883728,64,1e-05
4,3.112492799758911,0.14381442964076996,2.9841761589050293,0.17245370149612427,64,1e-05
5,2.970590353012085,0.17744845151901245,2.823986768722534,0.23765432834625244,64,1e-05
6,2.8327853679656982,0.21340206265449524,2.6727006435394287,0.28317901492118835,64,1e-05
7,2.6905343532562256,0.2497422695159912,2.5347061157226562,0.3047839403152466,64,1e-05
8,2.5452122688293457,0.28891751170158386,2.379227638244629,0.358410507440567,64,1e-05
9,2.408573627471924,0.3188144266605377,2.2483463287353516,0.39814814925193787,64,1e-05
10,2.2816479206085205,0.3567010164260864,2.1386654376983643,0.42245370149612427,64,1e-05
11,2.1659369468688965,0.3909793794155121,2.028271436691284,0.4548611044883728,64,1e-05
12,2.0456135272979736,0.42100515961647034,1.8983404636383057,0.4922839403152466,64,1e-05
13,1.9415820837020874,0.44961339235305786,1.8125114440917969,0.5084876418113708,64,1e-05
14,1.839709758758545,0.4770618677139282,1.713439702987671,0.5374228358268738,64,1e-05
15,1.743159294128418,0.5069587826728821,1.6228748559951782,0.5617284178733826,64,1e-05
16,1.6477570533752441,0.5317010283470154,1.5347421169281006,0.5879629850387573,64,1e-05
17,1.5649096965789795,0.5595360994338989,1.471053957939148,0.6111111044883728,64,1e-05
18,1.4760262966156006,0.5797680616378784,1.4117008447647095,0.6176697611808777,64,1e-05
19,1.3904742002487183,0.6081185340881348,1.3168030977249146,0.6477623581886292,64,1e-05
20,1.3186614513397217,0.6210051774978638,1.2661845684051514,0.6566358208656311,64,1e-05
21,1.2585240602493286,0.6465206146240234,1.2342594861984253,0.6693673133850098,64,1e-05
22,1.1779391765594482,0.6699742078781128,1.1468993425369263,0.6851851940155029,64,1e-05
23,1.1288520097732544,0.6813144087791443,1.099111795425415,0.7002314925193787,64,1e-05
24,1.0646532773971558,0.695747435092926,1.0817513465881348,0.7017747163772583,64,1e-05
25,1.0098257064819336,0.7099226713180542,1.0458354949951172,0.7148919701576233,64,1e-05
26,0.9582738280296326,0.7221649289131165,0.9932892322540283,0.7268518805503845,64,1e-05
27,0.9229933619499207,0.7319587469100952,0.9734488725662231,0.7337962985038757,64,1e-05
28,0.8597075939178467,0.7559278607368469,0.9397227764129639,0.7341821193695068,64,1e-05
29,0.8244428634643555,0.762499988079071,0.9130977392196655,0.741126537322998,64,1e-05
30,0.7905095219612122,0.7743556499481201,0.8749184608459473,0.7627314925193787,64,1e-05
