epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,3.6356141567230225,0.04265464097261429,3.3653922080993652,0.0381944440305233,32,0.0001
2,3.186113119125366,0.10824742168188095,2.820727586746216,0.19290123879909515,32,0.0001
3,2.5563364028930664,0.26842784881591797,2.123664379119873,0.3962191343307495,32,0.0001
4,1.9960827827453613,0.4198453724384308,1.5510915517807007,0.5694444179534912,32,0.0001
5,1.5440053939819336,0.5521907210350037,1.2061142921447754,0.6643518805503845,32,0.0001
6,1.2163158655166626,0.6445876359939575,0.9733169078826904,0.7214506268501282,32,0.0001
7,0.9562565684318542,0.7243556976318359,0.8171302080154419,0.7596450448036194,32,0.0001
8,0.7620677351951599,0.7735824584960938,0.7291154861450195,0.7870370149612427,32,0.0001
9,0.6340233683586121,0.8134020566940308,0.6839916110038757,0.7966821193695068,32,0.0001
10,0.544438362121582,0.8389175534248352,0.626897394657135,0.8148148059844971,32,0.0001
11,0.45599156618118286,0.8649484515190125,0.5864511728286743,0.8302469253540039,32,0.0001
12,0.4034695625305176,0.8766752481460571,0.5412447452545166,0.8406635522842407,32,0.0001
13,0.3498036861419678,0.8918814659118652,0.5431240200996399,0.8464506268501282,32,0.0001
14,0.3010950982570648,0.9079896807670593,0.5202792882919312,0.8483796119689941,32,0.0001
15,0.26608264446258545,0.9159793853759766,0.5024697184562683,0.8564814925193787,32,0.0001
16,0.23503810167312622,0.9244845509529114,0.5601406097412109,0.8510802388191223,32,0.0001
17,0.20249632000923157,0.9367268085479736,0.5108659863471985,0.8568673133850098,32,0.0001
18,0.18431337177753448,0.9412370920181274,0.5280464887619019,0.8514660596847534,32,0.0001
19,0.1695089191198349,0.9460051655769348,0.4734896421432495,0.8707561492919922,32,0.0001
20,0.15608690679073334,0.9515463709831238,0.5012165307998657,0.8668981194496155,32,0.0001
21,0.13904787600040436,0.9551546573638916,0.593923807144165,0.8472222089767456,32,0.0001
22,0.12971074879169464,0.9587628841400146,0.5929264426231384,0.8572530746459961,32,0.0001
23,0.11645141988992691,0.9634020328521729,0.5531861782073975,0.8668981194496155,32,0.0001
24,0.11272159963846207,0.9650773406028748,0.526871919631958,0.8742284178733826,32,0.0001
