epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,4.819833755493164,0.03956185653805733,3.434537172317505,0.04591049253940582,32,1e-05
2,3.5323755741119385,0.042268041521310806,3.3710367679595947,0.05478395149111748,32,1e-05
3,3.4154458045959473,0.04793814569711685,3.3541719913482666,0.06404320895671844,32,1e-05
4,3.365142345428467,0.058376289904117584,3.3298113346099854,0.07137345522642136,32,1e-05
5,3.3416571617126465,0.06649484485387802,3.310621738433838,0.07600308954715729,32,1e-05
6,3.3035480976104736,0.07435566931962967,3.2888805866241455,0.08294752985239029,32,1e-05
7,3.281921148300171,0.07963917404413223,3.2630388736724854,0.0868055522441864,32,1e-05
8,3.247103691101074,0.08814433217048645,3.2371695041656494,0.09336419403553009,32,1e-05
9,3.2098548412323,0.10373711585998535,3.2085793018341064,0.09837962687015533,32,1e-05
10,3.1870415210723877,0.10966494679450989,3.1828277111053467,0.10648148506879807,32,1e-05
11,3.1608235836029053,0.11353092640638351,3.1558468341827393,0.1180555522441864,32,1e-05
12,3.128438711166382,0.12474226951599121,3.1263253688812256,0.12615740299224854,32,1e-05
13,3.0829665660858154,0.13930411636829376,3.0950305461883545,0.13348765671253204,32,1e-05
14,3.0593409538269043,0.13878865540027618,3.0664098262786865,0.1427469104528427,32,1e-05
15,3.0263049602508545,0.15322165191173553,3.0415358543395996,0.15509259700775146,32,1e-05
16,2.9941773414611816,0.15554124116897583,3.017092227935791,0.15547838807106018,32,1e-05
17,2.949544906616211,0.17036081850528717,2.981548309326172,0.1628086417913437,32,1e-05
18,2.930129051208496,0.17963917553424835,2.9599318504333496,0.1732253134250641,32,1e-05
19,2.8924858570098877,0.18891753256320953,2.9278266429901123,0.18209876120090485,32,1e-05
20,2.860419273376465,0.18814432621002197,2.900634765625,0.18479938805103302,32,1e-05
21,2.829054355621338,0.19961340725421906,2.8697590827941895,0.19521604478359222,32,1e-05
22,2.7929117679595947,0.21134020388126373,2.848982334136963,0.2048611044883728,32,1e-05
23,2.7622036933898926,0.21778351068496704,2.815579414367676,0.20756173133850098,32,1e-05
24,2.7320191860198975,0.22847938537597656,2.7912044525146484,0.2118055522441864,32,1e-05
25,2.696751356124878,0.23402062058448792,2.7729389667510986,0.21759259700775146,32,1e-05
26,2.6770455837249756,0.23608247935771942,2.7459466457366943,0.2253086417913437,32,1e-05
27,2.6548941135406494,0.24072164297103882,2.7207367420196533,0.2253086417913437,32,1e-05
28,2.6121249198913574,0.26005154848098755,2.699899673461914,0.24228395521640778,32,1e-05
29,2.5846941471099854,0.26275771856307983,2.6793155670166016,0.2430555522441864,32,1e-05
30,2.5520055294036865,0.27126288414001465,2.654024362564087,0.25,32,1e-05
