epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,3.620514154434204,0.040077321231365204,3.393155813217163,0.04128086566925049,16,0.0001
2,3.392777442932129,0.045618556439876556,3.3770556449890137,0.04436728358268738,16,0.0001
3,3.373121976852417,0.05760309100151062,3.3484086990356445,0.0555555559694767,16,0.0001
4,3.3241419792175293,0.07203608006238937,3.2569315433502197,0.08217592537403107,16,0.0001
5,3.17314076423645,0.10347937792539597,3.010328769683838,0.14004629850387573,16,0.0001
6,2.9497647285461426,0.1493556648492813,2.7648768424987793,0.20910494029521942,16,0.0001
7,2.7551803588867188,0.19600515067577362,2.56430721282959,0.26157405972480774,16,0.0001
8,2.5569863319396973,0.25103092193603516,2.3677256107330322,0.3086419701576233,16,0.0001
9,2.3404765129089355,0.30257731676101685,2.2166531085968018,0.36574074625968933,16,0.0001
10,2.154344081878662,0.36250001192092896,2.050931453704834,0.3989197611808777,16,0.0001
11,1.99032723903656,0.40953609347343445,1.8850454092025757,0.4510030746459961,16,0.0001
12,1.8104016780853271,0.4663659930229187,1.7271453142166138,0.5011574029922485,16,0.0001
13,1.6952544450759888,0.49252578616142273,1.6038155555725098,0.5327932238578796,16,0.0001
14,1.5703462362289429,0.526675283908844,1.5230462551116943,0.5675154328346252,16,0.0001
15,1.448377013206482,0.5684278607368469,1.4091577529907227,0.5910493731498718,16,0.0001
16,1.3566919565200806,0.5917525887489319,1.352209210395813,0.6145833134651184,16,0.0001
17,1.253245234489441,0.6206185817718506,1.3085784912109375,0.6211419701576233,16,0.0001
18,1.182634711265564,0.6403350234031677,1.26157808303833,0.6369598507881165,16,0.0001
19,1.1063073873519897,0.660180389881134,1.2085469961166382,0.6500771641731262,16,0.0001
20,1.0531851053237915,0.6755154728889465,1.181046962738037,0.6547067761421204,16,0.0001
21,0.9828385710716248,0.7024484276771545,1.1825428009033203,0.6527777910232544,16,0.0001
22,0.9257968664169312,0.7170103192329407,1.1491819620132446,0.6620370149612427,16,0.0001
23,0.8799256086349487,0.7247422933578491,1.105716586112976,0.676311731338501,16,0.0001
24,0.835214376449585,0.744716465473175,1.084874153137207,0.6793981194496155,16,0.0001
25,0.7865926623344421,0.7577319741249084,1.0771671533584595,0.6851851940155029,16,0.0001
26,0.7631282210350037,0.7605670094490051,1.0661476850509644,0.6909722089767456,16,0.0001
27,0.7207198143005371,0.7760308980941772,1.0643775463104248,0.6878858208656311,16,0.0001
28,0.6845994591712952,0.7849226593971252,1.072485327720642,0.6940586566925049,16,0.0001
29,0.6495243310928345,0.7985824942588806,1.0269365310668945,0.7087191343307495,16,0.0001
30,0.6268719434738159,0.8024484515190125,1.0186221599578857,0.7087191343307495,16,0.0001
