epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,4.151129245758057,0.0380154624581337,3.400358200073242,0.03780864179134369,32,1e-05
2,3.4542429447174072,0.04046391695737839,3.375971555709839,0.04822530969977379,32,1e-05
3,3.3949451446533203,0.05064433068037033,3.365654468536377,0.05169752985239029,32,1e-05
4,3.374119758605957,0.05451031029224396,3.359102487564087,0.05285493656992912,32,1e-05
5,3.3570964336395264,0.05979381501674652,3.3485140800476074,0.05478395149111748,32,1e-05
6,3.3420348167419434,0.06817010045051575,3.331399917602539,0.07214505970478058,32,1e-05
7,3.3285973072052,0.06804123520851135,3.3209714889526367,0.06404320895671844,32,1e-05
8,3.313821315765381,0.07706185430288315,3.3072125911712646,0.08217592537403107,32,1e-05
9,3.2945456504821777,0.08891752362251282,3.284614086151123,0.09143518656492233,32,1e-05
10,3.2699801921844482,0.08840206265449524,3.2580366134643555,0.09992283582687378,32,1e-05
11,3.2437517642974854,0.10322164744138718,3.2341372966766357,0.10995370149612427,32,1e-05
12,3.207991123199463,0.10798969119787216,3.1994967460632324,0.12037037312984467,32,1e-05
13,3.1911423206329346,0.10837628692388535,3.1717443466186523,0.12731482088565826,32,1e-05
14,3.153765916824341,0.1252577304840088,3.1317267417907715,0.14043210446834564,32,1e-05
15,3.111835241317749,0.1319587677717209,3.0943706035614014,0.15123456716537476,32,1e-05
16,3.079230785369873,0.13994845747947693,3.055384874343872,0.1666666716337204,32,1e-05
17,3.037431001663208,0.15064433217048645,3.013948678970337,0.17283950746059418,32,1e-05
18,2.9914145469665527,0.1672680377960205,2.9686176776885986,0.18518517911434174,32,1e-05
19,2.939582347869873,0.17693299055099487,2.923614740371704,0.1875,32,1e-05
20,2.910914182662964,0.1786082535982132,2.8845837116241455,0.2087191343307495,32,1e-05
21,2.867173433303833,0.1876288652420044,2.8451898097991943,0.21990740299224854,32,1e-05
22,2.8233940601348877,0.20412370562553406,2.8079304695129395,0.22029320895671844,32,1e-05
23,2.791119337081909,0.20914947986602783,2.7689969539642334,0.2287808656692505,32,1e-05
24,2.7456090450286865,0.21752578020095825,2.7276487350463867,0.24112653732299805,32,1e-05
25,2.7134413719177246,0.2252577245235443,2.695873260498047,0.25231480598449707,32,1e-05
26,2.6805672645568848,0.23569588363170624,2.6609866619110107,0.2530864179134369,32,1e-05
27,2.641892433166504,0.2478092759847641,2.6290009021759033,0.2677469253540039,32,1e-05
28,2.5993881225585938,0.2550257742404938,2.5925705432891846,0.2804783880710602,32,1e-05
29,2.5731849670410156,0.2652061879634857,2.5600337982177734,0.29629629850387573,32,1e-05
30,2.541120767593384,0.27306699752807617,2.5347354412078857,0.2989969253540039,32,1e-05
