epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,3.512211561203003,0.03994845226407051,3.3912394046783447,0.032793208956718445,64,0.0001
2,3.370476007461548,0.05554123595356941,3.2705209255218506,0.08024691045284271,64,0.0001
3,3.021723508834839,0.13273195922374725,2.723928451538086,0.2114197462797165,64,0.0001
4,2.5592973232269287,0.25283506512641907,2.185089588165283,0.3742283880710602,64,0.0001
5,1.9941099882125854,0.40902063250541687,1.6666525602340698,0.5038580298423767,64,0.0001
6,1.5231873989105225,0.5378866195678711,1.3246468305587769,0.6165123581886292,64,0.0001
7,1.1825975179672241,0.6448453664779663,1.1689937114715576,0.6566358208656311,64,0.0001
8,0.963937520980835,0.7122422456741333,1.0775303840637207,0.6878858208656311,64,0.0001
9,0.8058197498321533,0.7520618438720703,1.0313153266906738,0.6898148059844971,64,0.0001
10,0.6657679677009583,0.7962628602981567,0.980298638343811,0.7094907164573669,64,0.0001
11,0.5588435530662537,0.826932966709137,0.893636167049408,0.7465277910232544,64,0.0001
12,0.47819146513938904,0.8550257682800293,0.9002267122268677,0.7554012537002563,64,0.0001
13,0.41419193148612976,0.874355673789978,0.9296733736991882,0.7565586566925049,64,0.0001
14,0.35937780141830444,0.8878865838050842,0.9921366572380066,0.7349537014961243,64,0.0001
15,0.30657556653022766,0.9083762764930725,0.95967698097229,0.7581018805503845,64,0.0001
16,0.277792364358902,0.9126288890838623,1.008826494216919,0.7523148059844971,64,0.0001
