epochs,loss,accuracy,val_loss,val_accuracy
1,3.4437713623046875,0.04213917627930641,3.254314661026001,0.06442901492118835
2,2.8032665252685547,0.1872422695159912,2.3199942111968994,0.31365740299224854
3,1.862230896949768,0.44329896569252014,1.7353795766830444,0.485339492559433
4,1.2990760803222656,0.608505129814148,1.4700831174850464,0.5767747163772583
5,0.9733315110206604,0.7045103311538696,1.4122459888458252,0.6172839403152466
6,0.793765664100647,0.7551546096801758,1.440398097038269,0.6222993731498718
7,0.630029559135437,0.8011597990989685,1.6600366830825806,0.6122685074806213
8,0.4994872510433197,0.8389175534248352,1.6953985691070557,0.6253858208656311
9,0.4720817506313324,0.8532216548919678,1.8345668315887451,0.6408178806304932
10,0.41640573740005493,0.8706185817718506,1.8943101167678833,0.6427469253540039
11,0.33433300256729126,0.8932989835739136,2.205389976501465,0.6304012537002563
12,0.2977120280265808,0.9039948582649231,2.029766321182251,0.6516203880310059
13,0.26716357469558716,0.920360803604126,2.350996971130371,0.6550925970077515
14,0.22018642723560333,0.9284793734550476,2.2398221492767334,0.6647376418113708
15,0.20893172919750214,0.9386597871780396,2.341214895248413,0.6358024477958679
16,0.18768301606178284,0.941752552986145,2.251744270324707,0.645061731338501
17,0.1602991670370102,0.9543814659118652,2.5001444816589355,0.6462191343307495
18,0.1720716506242752,0.9497422575950623,2.6263136863708496,0.6377314925193787
19,0.14864937961101532,0.9550257921218872,2.74300479888916,0.6489197611808777
20,0.16946767270565033,0.9503865838050842,2.5444962978363037,0.6577932238578796
21,0.14661060273647308,0.9573453664779663,2.593968629837036,0.6608796119689941
22,0.11818915605545044,0.9654639363288879,2.945183038711548,0.6277006268501282
23,0.13660652935504913,0.9610824584960938,2.896294355392456,0.6678240895271301
24,0.12301979213953018,0.9658505320549011,2.6835291385650635,0.6585648059844971
25,0.08984869718551636,0.973324716091156,2.7052886486053467,0.6547067761421204
26,0.14719708263874054,0.9565721750259399,3.1345179080963135,0.6608796119689941
27,0.13702218234539032,0.9619845151901245,2.6585094928741455,0.6423611044883728
28,0.14667682349681854,0.9600515365600586,2.730340003967285,0.6516203880310059
29,0.11237913370132446,0.9671391844749451,3.371065139770508,0.6736111044883728
30,0.13001811504364014,0.9649484753608704,2.9043467044830322,0.6539351940155029
