epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,5.145269393920898,0.038917526602745056,3.4424822330474854,0.04938271641731262,32,1e-05
2,3.51926851272583,0.049871135503053665,3.3229382038116455,0.06828703731298447,32,1e-05
3,3.3670670986175537,0.0646907240152359,3.264366626739502,0.09220679104328156,32,1e-05
4,3.272928476333618,0.08762886375188828,3.193866491317749,0.11419752985239029,32,1e-05
5,3.195453643798828,0.10876289010047913,3.114997625350952,0.1427469104528427,32,1e-05
6,3.1094601154327393,0.12822164595127106,3.029025077819824,0.17168210446834564,32,1e-05
7,3.033470869064331,0.14806701242923737,2.9433224201202393,0.19675925374031067,32,1e-05
8,2.960973024368286,0.1587628871202469,2.866710662841797,0.20987653732299805,32,1e-05
9,2.885385036468506,0.18273195624351501,2.794116497039795,0.22646604478359222,32,1e-05
10,2.8162031173706055,0.20206186175346375,2.7245073318481445,0.2399691343307495,32,1e-05
11,2.747300386428833,0.21546392142772675,2.6682941913604736,0.2569444477558136,32,1e-05
12,2.6958398818969727,0.2252577245235443,2.6124777793884277,0.26929011940956116,32,1e-05
13,2.622706174850464,0.24072164297103882,2.5488455295562744,0.28626543283462524,32,1e-05
14,2.5700788497924805,0.2703608274459839,2.4923934936523438,0.2943672835826874,32,1e-05
15,2.5089879035949707,0.28273195028305054,2.44114351272583,0.31057098507881165,32,1e-05
16,2.453137159347534,0.2903350591659546,2.3915607929229736,0.33217594027519226,32,1e-05
17,2.4038665294647217,0.30451029539108276,2.359858274459839,0.3306327164173126,32,1e-05
18,2.352325916290283,0.31855669617652893,2.315082550048828,0.34143519401550293,32,1e-05
19,2.315452814102173,0.3324742317199707,2.2697880268096924,0.36226850748062134,32,1e-05
20,2.2715342044830322,0.34742268919944763,2.229816436767578,0.37268519401550293,32,1e-05
21,2.224846601486206,0.3552834987640381,2.203014373779297,0.37731480598449707,32,1e-05
22,2.1644785404205322,0.379768043756485,2.1655139923095703,0.39120370149612427,32,1e-05
23,2.134009599685669,0.38311856985092163,2.127201557159424,0.3996913433074951,32,1e-05
24,2.094252109527588,0.39226803183555603,2.093043327331543,0.4131944477558136,32,1e-05
25,2.073596715927124,0.3951030969619751,2.0667872428894043,0.41820988059043884,32,1e-05
26,2.007087469100952,0.4216494858264923,2.047581672668457,0.4232253134250641,32,1e-05
27,1.976456642150879,0.4260309338569641,2.0068283081054688,0.43518519401550293,32,1e-05
28,1.9398075342178345,0.43853092193603516,1.9839425086975098,0.4444444477558136,32,1e-05
29,1.9023760557174683,0.4466494917869568,1.9559614658355713,0.44907405972480774,32,1e-05
30,1.883148431777954,0.4462628960609436,1.930261254310608,0.454089492559433,32,1e-05
