epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,3.898801326751709,0.04046391695737839,3.3664920330047607,0.0520833320915699,64,1e-05
2,3.399064540863037,0.05631443113088608,3.323146104812622,0.07407407462596893,64,1e-05
3,3.328624963760376,0.07074742019176483,3.2754509449005127,0.09220679104328156,64,1e-05
4,3.254899024963379,0.09136597812175751,3.2174859046936035,0.11651234328746796,64,1e-05
5,3.18542218208313,0.11533505469560623,3.1537022590637207,0.1419753134250641,64,1e-05
6,3.108090877532959,0.13492268323898315,3.0668447017669678,0.17129629850387573,64,1e-05
7,3.020036458969116,0.15695875883102417,2.9855403900146484,0.18595679104328156,64,1e-05
8,2.91788911819458,0.18788659572601318,2.8990602493286133,0.2152777761220932,64,1e-05
9,2.830944538116455,0.20463918149471283,2.8149023056030273,0.23186728358268738,64,1e-05
10,2.732825517654419,0.22693298757076263,2.7446563243865967,0.24228395521640778,64,1e-05
11,2.6454238891601562,0.2538659870624542,2.668309211730957,0.26234567165374756,64,1e-05
12,2.5494766235351562,0.2702319622039795,2.5970869064331055,0.28240740299224854,64,1e-05
13,2.5005733966827393,0.289819598197937,2.5490901470184326,0.29668208956718445,64,1e-05
14,2.4078574180603027,0.31121134757995605,2.4986226558685303,0.29320988059043884,64,1e-05
15,2.346926689147949,0.3307989835739136,2.4482603073120117,0.3167438209056854,64,1e-05
16,2.2852423191070557,0.34304124116897583,2.406114339828491,0.33140432834625244,64,1e-05
17,2.2301018238067627,0.3635309338569641,2.361821174621582,0.3441357910633087,64,1e-05
18,2.153855085372925,0.38092783093452454,2.322326898574829,0.35300925374031067,64,1e-05
19,2.0984370708465576,0.39639174938201904,2.2813825607299805,0.3607253134250641,64,1e-05
20,2.0615968704223633,0.4041237235069275,2.2537593841552734,0.36921295523643494,64,1e-05
21,2.0012688636779785,0.42938143014907837,2.2273411750793457,0.3672839403152466,64,1e-05
22,1.9478942155838013,0.4436855614185333,2.2019262313842773,0.3854166567325592,64,1e-05
23,1.9118118286132812,0.4532216489315033,2.1680960655212402,0.3927469253540039,64,1e-05
24,1.847909688949585,0.4692010283470154,2.1330535411834717,0.40509259700775146,64,1e-05
25,1.8116185665130615,0.4868556559085846,2.099365711212158,0.4193672835826874,64,1e-05
26,1.7526915073394775,0.5020618438720703,2.0764434337615967,0.42129629850387573,64,1e-05
27,1.7312501668930054,0.5011597871780396,2.0546786785125732,0.42939814925193787,64,1e-05
28,1.685536503791809,0.5153350234031677,2.0358753204345703,0.43209877610206604,64,1e-05
29,1.6344088315963745,0.530927836894989,2.0140438079833984,0.4479166567325592,64,1e-05
30,1.5972590446472168,0.5346649289131165,1.9866660833358765,0.448688268661499,64,1e-05
