epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,7.745610237121582,0.03453608229756355,3.80499267578125,0.028549382463097572,16,1e-05
2,4.17912483215332,0.0335051529109478,3.5328481197357178,0.036265432834625244,16,1e-05
3,3.689784526824951,0.03634020686149597,3.459430456161499,0.04050925746560097,16,1e-05
4,3.5388753414154053,0.03724226728081703,3.4289283752441406,0.040123455226421356,16,1e-05
5,3.4764809608459473,0.035567011684179306,3.4115166664123535,0.0381944440305233,16,1e-05
6,3.4342758655548096,0.03969072178006172,3.402677536010742,0.03703703731298447,16,1e-05
7,3.417670488357544,0.04085051640868187,3.3988230228424072,0.03742283955216408,16,1e-05
8,3.406304121017456,0.04420103132724762,3.394867420196533,0.040123455226421356,16,1e-05
9,3.403318405151367,0.043170101940631866,3.3918230533599854,0.036265432834625244,16,1e-05
10,3.395035982131958,0.041365981101989746,3.3893282413482666,0.03896604850888252,16,1e-05
11,3.3931491374969482,0.04368556663393974,3.3881375789642334,0.03858024626970291,16,1e-05
12,3.384490728378296,0.04329897090792656,3.3846161365509033,0.04243827238678932,16,1e-05
13,3.3843307495117188,0.04948453605175018,3.38413143157959,0.04398148134350777,16,1e-05
14,3.3780248165130615,0.05193299055099487,3.381620407104492,0.04976851865649223,16,1e-05
15,3.3762121200561523,0.04716494679450989,3.378509044647217,0.05516975373029709,16,1e-05
16,3.368924379348755,0.05219072103500366,3.3774328231811523,0.0555555559694767,16,1e-05
17,3.3654768466949463,0.05554123595356941,3.3738293647766113,0.05825617164373398,16,1e-05
18,3.362171173095703,0.05451031029224396,3.370403528213501,0.053626544773578644,16,1e-05
19,3.3575222492218018,0.055025774985551834,3.367095470428467,0.05632716044783592,16,1e-05
20,3.351285934448242,0.0581185556948185,3.3629910945892334,0.05478395149111748,16,1e-05
21,3.346698760986328,0.05773195996880531,3.356546401977539,0.06288580596446991,16,1e-05
22,3.339904546737671,0.060824740678071976,3.3530421257019043,0.06288580596446991,16,1e-05
23,3.3333981037139893,0.06520618498325348,3.3472068309783936,0.06712962687015533,16,1e-05
24,3.323009729385376,0.07100515812635422,3.339031457901001,0.06751543283462524,16,1e-05
25,3.315971851348877,0.06791236996650696,3.3326222896575928,0.07330247014760971,16,1e-05
26,3.310140609741211,0.0760309249162674,3.326185464859009,0.07716049253940582,16,1e-05
27,3.296586036682129,0.07693298906087875,3.3149380683898926,0.07716049253940582,16,1e-05
28,3.2918541431427,0.07628866285085678,3.3063180446624756,0.08256173133850098,16,1e-05
29,3.28145432472229,0.08466494828462601,3.299210548400879,0.08179012686014175,16,1e-05
30,3.268260955810547,0.08595360815525055,3.2900235652923584,0.08757716417312622,16,1e-05
