epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,3.549715518951416,0.046778351068496704,3.3555538654327393,0.060956791043281555,32,0.0001
2,3.3383407592773438,0.06572164595127106,3.2456657886505127,0.09876543283462524,32,0.0001
3,3.1899614334106445,0.10515464097261429,3.0068485736846924,0.17476852238178253,32,0.0001
4,2.9818153381347656,0.1516752541065216,2.784468173980713,0.22685185074806213,32,0.0001
5,2.747190475463867,0.2162371128797531,2.5659496784210205,0.2770061790943146,32,0.0001
6,2.521064043045044,0.26881444454193115,2.3851852416992188,0.31481480598449707,32,0.0001
7,2.3283133506774902,0.32036083936691284,2.2678723335266113,0.36574074625968933,32,0.0001
8,2.1532254219055176,0.3726804256439209,2.131664514541626,0.3996913433074951,32,0.0001
9,1.9871454238891602,0.4168814420700073,2.0141940116882324,0.43634259700775146,32,0.0001
10,1.838107705116272,0.464948445558548,1.9045933485031128,0.46296295523643494,32,0.0001
11,1.6777065992355347,0.5027061700820923,1.8218520879745483,0.485339492559433,32,0.0001
12,1.5227797031402588,0.5457473993301392,1.766652226448059,0.48804011940956116,32,0.0001
13,1.4155136346817017,0.5766752362251282,1.6912153959274292,0.5123456716537476,32,0.0001
14,1.3017791509628296,0.6088917255401611,1.6814765930175781,0.5192901492118835,32,0.0001
15,1.1904925107955933,0.6471649408340454,1.655394434928894,0.5154321193695068,32,0.0001
16,1.09187912940979,0.6688144207000732,1.6595423221588135,0.5208333134651184,32,0.0001
17,0.9891942143440247,0.6989690661430359,1.583115577697754,0.5435956716537476,32,0.0001
18,0.9229233860969543,0.7203608155250549,1.6740378141403198,0.522376537322998,32,0.0001
19,0.8511486053466797,0.7384020686149597,1.6137113571166992,0.5443673133850098,32,0.0001
20,0.7911252379417419,0.7591494917869568,1.6069586277008057,0.551311731338501,32,0.0001
21,0.7236239910125732,0.7770618796348572,1.4807902574539185,0.5841049551963806,32,0.0001
22,0.6599954962730408,0.7976804375648499,1.6027157306671143,0.5617284178733826,32,0.0001
23,0.6157553791999817,0.8127577304840088,1.58652925491333,0.5740740895271301,32,0.0001
24,0.5722010731697083,0.8277061581611633,1.56175696849823,0.5814043283462524,32,0.0001
25,0.5364015698432922,0.8355669975280762,1.5560859441757202,0.573688268661499,32,0.0001
26,0.4932514429092407,0.8514175415039062,1.5916028022766113,0.5802469253540039,32,0.0001
