epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,4.23531436920166,0.04961340129375458,3.2827818393707275,0.08024691045284271,64,1e-05
2,3.329401969909668,0.07989690452814102,3.1427338123321533,0.13966049253940582,64,1e-05
3,3.1449944972991943,0.12577319145202637,2.9740593433380127,0.19174382090568542,64,1e-05
4,2.952362298965454,0.17268040776252747,2.7874221801757812,0.2465277761220932,64,1e-05
5,2.763383150100708,0.22229380905628204,2.6118578910827637,0.29050925374031067,64,1e-05
6,2.61470627784729,0.25541236996650696,2.4744760990142822,0.3302469253540039,64,1e-05
7,2.4700746536254883,0.2900773286819458,2.3505513668060303,0.34915122389793396,64,1e-05
8,2.3283278942108154,0.3347938060760498,2.2383086681365967,0.37654322385787964,64,1e-05
9,2.2046597003936768,0.36056700348854065,2.119860887527466,0.41203704476356506,64,1e-05
10,2.0990090370178223,0.39432990550994873,2.0513577461242676,0.43171295523643494,64,1e-05
11,1.9934420585632324,0.42048969864845276,1.965392827987671,0.4656635820865631,64,1e-05
12,1.9028326272964478,0.44355669617652893,1.894096851348877,0.4764660596847534,64,1e-05
13,1.8180290460586548,0.4730670154094696,1.8245491981506348,0.4965277910232544,64,1e-05
14,1.7285865545272827,0.495231956243515,1.7750036716461182,0.5092592835426331,64,1e-05
15,1.665692687034607,0.517783522605896,1.7036269903182983,0.5300925970077515,64,1e-05
16,1.578498125076294,0.5476804375648499,1.6708124876022339,0.5370370149612427,64,1e-05
17,1.498752236366272,0.5693299174308777,1.6179533004760742,0.553626537322998,64,1e-05
18,1.4454621076583862,0.579639196395874,1.5742335319519043,0.5717592835426331,64,1e-05
19,1.374629259109497,0.6011598110198975,1.5371925830841064,0.5798611044883728,64,1e-05
20,1.3206980228424072,0.617396891117096,1.4947466850280762,0.5852623581886292,64,1e-05
21,1.2585889101028442,0.6396906971931458,1.4664456844329834,0.595678985118866,64,1e-05
22,1.2196630239486694,0.6484535932540894,1.4309399127960205,0.6010802388191223,64,1e-05
23,1.1537950038909912,0.6726804375648499,1.402277946472168,0.6130401492118835,64,1e-05
24,1.114065408706665,0.6820876002311707,1.3720759153366089,0.6199845671653748,64,1e-05
25,1.0616315603256226,0.6889175176620483,1.3422831296920776,0.6292438507080078,64,1e-05
26,1.0214438438415527,0.703994870185852,1.31565523147583,0.6373456716537476,64,1e-05
27,0.9814757704734802,0.7194587588310242,1.2902213335037231,0.6435185074806213,64,1e-05
28,0.928866446018219,0.7314432859420776,1.267176628112793,0.6423611044883728,64,1e-05
29,0.8925294876098633,0.745747447013855,1.2527374029159546,0.6516203880310059,64,1e-05
30,0.8546250462532043,0.7546391487121582,1.225820541381836,0.6601080298423767,64,1e-05
