epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,4.14235258102417,0.041623711585998535,3.383687734603882,0.05285493656992912,16,0.0001
2,3.374445915222168,0.05786082521080971,3.3278768062591553,0.06404320895671844,16,0.0001
3,3.3039052486419678,0.0802835077047348,3.227738857269287,0.09915123134851456,16,0.0001
4,3.161557674407959,0.11237113177776337,2.9864354133605957,0.1705246865749359,16,0.0001
5,2.9575111865997314,0.160695880651474,2.7269632816314697,0.2330246865749359,16,0.0001
6,2.742785692214966,0.214304119348526,2.524294376373291,0.29282405972480774,16,0.0001
7,2.534928321838379,0.2658505141735077,2.3123457431793213,0.35532405972480774,16,0.0001
8,2.354918956756592,0.3163659870624542,2.139939069747925,0.39429011940956116,16,0.0001
9,2.1870429515838623,0.3599226772785187,1.987852931022644,0.43865740299224854,16,0.0001
10,2.0464162826538086,0.39587628841400146,1.888911247253418,0.47106480598449707,16,0.0001
11,1.9384289979934692,0.4331185519695282,1.759140968322754,0.5046296119689941,16,0.0001
12,1.79763925075531,0.469072163105011,1.666064977645874,0.529321014881134,16,0.0001
13,1.666768193244934,0.5007731914520264,1.5884207487106323,0.551311731338501,16,0.0001
14,1.5706095695495605,0.5335051417350769,1.4845194816589355,0.5814043283462524,16,0.0001
15,1.4615610837936401,0.5635309219360352,1.4550151824951172,0.584876537322998,16,0.0001
16,1.3881752490997314,0.5844072103500366,1.3657071590423584,0.6203703880310059,16,0.0001
17,1.2939671277999878,0.6070876121520996,1.3211596012115479,0.6253858208656311,16,0.0001
18,1.213059425354004,0.632603108882904,1.292984127998352,0.6277006268501282,16,0.0001
19,1.1329580545425415,0.6625000238418579,1.242612361907959,0.6516203880310059,16,0.0001
20,1.0687782764434814,0.6771907210350037,1.191161036491394,0.6570215821266174,16,0.0001
21,0.9990813732147217,0.695103108882904,1.1297444105148315,0.6828703880310059,16,0.0001
22,0.949156641960144,0.7128865718841553,1.1154749393463135,0.6844135522842407,16,0.0001
23,0.8977554440498352,0.7268041372299194,1.1063992977142334,0.6871141791343689,16,0.0001
24,0.8309605121612549,0.7430412173271179,1.0705984830856323,0.7002314925193787,16,0.0001
25,0.7959957718849182,0.7528350353240967,1.0907984972000122,0.6890432238578796,16,0.0001
26,0.754732072353363,0.7658505439758301,1.0464202165603638,0.7017747163772583,16,0.0001
27,0.7145337462425232,0.7753865718841553,1.0375789403915405,0.7040895223617554,16,0.0001
28,0.6640554666519165,0.7902061939239502,0.9808604121208191,0.7303240895271301,16,0.0001
29,0.6377397179603577,0.8001288771629333,1.0269055366516113,0.7164351940155029,16,0.0001
30,0.6102115511894226,0.8078608512878418,0.9884310960769653,0.7179784178733826,16,0.0001
