epochs,loss,accuracy,val_loss,val_accuracy,filters,learning_rate
1,3.5322444438934326,0.06855670362710953,3.0938637256622314,0.11574073880910873,32,0.0001
2,2.9609508514404297,0.1561855673789978,2.6060662269592285,0.28125,32,0.0001
3,2.4982500076293945,0.2729381322860718,2.166477680206299,0.40817901492118835,32,0.0001
4,2.0812621116638184,0.3905927836894989,1.8045728206634521,0.4926697611808777,32,0.0001
5,1.7479182481765747,0.4793814420700073,1.5799349546432495,0.5582561492919922,32,0.0001
6,1.4703683853149414,0.5595360994338989,1.3947257995605469,0.6111111044883728,32,0.0001
7,1.2589514255523682,0.6164948344230652,1.2261314392089844,0.6593364477157593,32,0.0001
8,1.0720200538635254,0.6768041253089905,1.1268583536148071,0.6747685074806213,32,0.0001
9,0.9222397804260254,0.7186855673789978,1.0369962453842163,0.7025462985038757,32,0.0001
10,0.7906606197357178,0.7563144564628601,1.0072752237319946,0.7152777910232544,32,0.0001
11,0.6907776594161987,0.7875000238418579,0.9363293051719666,0.7368826866149902,32,0.0001
12,0.6093806624412537,0.8126288652420044,0.923196017742157,0.7426697611808777,32,0.0001
13,0.5352922081947327,0.8385308980941772,0.8744716048240662,0.7488425970077515,32,0.0001
14,0.45944470167160034,0.8588917255401611,0.8661505579948425,0.7604166865348816,32,0.0001
15,0.40480026602745056,0.8738402128219604,0.8491169214248657,0.7669752836227417,32,0.0001
16,0.3576265573501587,0.8882731795310974,0.8486254811286926,0.7623456716537476,32,0.0001
17,0.3158193826675415,0.8996133804321289,0.8489050269126892,0.7692901492118835,32,0.0001
18,0.27870404720306396,0.9122422933578491,0.8805728554725647,0.7596450448036194,32,0.0001
19,0.2497265487909317,0.9219072461128235,0.862417459487915,0.7677469253540039,32,0.0001
20,0.2249349057674408,0.9304123520851135,0.8895450830459595,0.7619598507881165,32,0.0001
21,0.20608103275299072,0.9369845390319824,0.8314656615257263,0.7847222089767456,32,0.0001
22,0.17964084446430206,0.9449742436408997,0.8399931192398071,0.7885802388191223,32,0.0001
23,0.16416291892528534,0.9488402009010315,0.881610095500946,0.7770061492919922,32,0.0001
24,0.15652619302272797,0.9503865838050842,0.8399749398231506,0.7905092835426331,32,0.0001
25,0.1366870105266571,0.9586340188980103,0.847394585609436,0.7905092835426331,32,0.0001
26,0.12507961690425873,0.9631443023681641,0.817974328994751,0.8032407164573669,32,0.0001
27,0.11320380121469498,0.9653350710868835,0.8313814401626587,0.801311731338501,32,0.0001
28,0.11277812719345093,0.9645618796348572,0.8283449411392212,0.8009259104728699,32,0.0001
29,0.10042864084243774,0.9707474112510681,0.872372031211853,0.801311731338501,32,0.0001
30,0.09652343392372131,0.9701030850410461,0.8397314548492432,0.8051697611808777,32,0.0001
